row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc,description,abs(LFC)
ENSG00000168394,2197.665081,0.394246768,0.103794897,3.798325159,0.000145677,0.005342245,TAP1,"transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]",0.394246768
ENSG00000223501,172.6457611,-0.316363604,0.082527716,-3.833422506,0.000126373,0.004959864,VPS52,"VPS52, GARP complex subunit [Source:HGNC Symbol;Acc:HGNC:10518]",0.316363604
ENSG00000096433,516.2953336,-0.5132221,0.116071618,-4.421598575,9.80E-06,0.001274727,ITPR3,"inositol 1,4,5-trisphosphate receptor type 3 [Source:HGNC Symbol;Acc:HGNC:6182]",0.5132221
ENSG00000146197,161.4401165,-0.314295656,0.114279372,-2.750239606,0.00595517,0.039131786,SCUBE3,"signal peptide, CUB domain and EGF like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:13655]",0.314295656
ENSG00000096060,1874.693923,1.210902282,0.292728994,4.136598378,3.52E-05,0.00262946,FKBP5,FK506 binding protein 5 [Source:HGNC Symbol;Acc:HGNC:3721],1.210902282
ENSG00000096063,600.4065501,0.524895898,0.151941699,3.454587535,0.000551135,0.010386275,SRPK1,SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305],0.524895898
ENSG00000112053,92.69292008,0.762260408,0.24099732,3.162941426,0.001561838,0.018246412,SLC26A8,solute carrier family 26 member 8 [Source:HGNC Symbol;Acc:HGNC:14468],0.762260408
ENSG00000112062,2010.285425,0.511959978,0.136289609,3.756412396,0.000172367,0.005910244,MAPK14,mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876],0.511959978
ENSG00000124762,214.9576983,0.568804745,0.189016053,3.009293313,0.002618562,0.024821457,CDKN1A,cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784],0.568804745
ENSG00000156639,1000.87111,0.259455555,0.09217768,2.814732975,0.004881778,0.034954763,ZFAND3,zinc finger AN1-type containing 3 [Source:HGNC Symbol;Acc:HGNC:18019],0.259455555
ENSG00000146122,237.8373304,3.27652717,0.592501074,5.529993638,3.20E-08,7.60E-05,DAAM2,dishevelled associated activator of morphogenesis 2 [Source:HGNC Symbol;Acc:HGNC:18143],3.27652717
ENSG00000112195,529.8821595,0.459872888,0.146656447,3.135715466,0.001714354,0.019408856,TREML2,triggering receptor expressed on myeloid cells like 2 [Source:HGNC Symbol;Acc:HGNC:21092],0.459872888
ENSG00000188056,103.667919,0.892241283,0.310868938,2.870152578,0.004102738,0.032072266,TREML4,triggering receptor expressed on myeloid cells like 4 [Source:HGNC Symbol;Acc:HGNC:30807],0.892241283
ENSG00000124731,1317.949204,0.640952222,0.185689862,3.451735143,0.000556994,0.010434577,TREM1,triggering receptor expressed on myeloid cells 1 [Source:HGNC Symbol;Acc:HGNC:17760],0.640952222
ENSG00000112561,913.0953896,0.30563142,0.102577018,2.979531138,0.002886899,0.026163898,TFEB,transcription factor EB [Source:HGNC Symbol;Acc:HGNC:11753],0.30563142
ENSG00000137161,1135.565948,0.207802643,0.077686243,2.674896278,0.007475237,0.04454191,CNPY3,canopy FGF signaling regulator 3 [Source:HGNC Symbol;Acc:HGNC:11968],0.207802643
ENSG00000044090,148.8275692,-0.254290647,0.096255033,-2.641842607,0.008245636,0.046980837,CUL7,cullin 7 [Source:HGNC Symbol;Acc:HGNC:21024],0.254290647
ENSG00000112659,412.140999,-0.250255537,0.082229287,-3.043386915,0.002339313,0.023652943,CUL9,cullin 9 [Source:HGNC Symbol;Acc:HGNC:15982],0.250255537
ENSG00000124574,353.8305498,-0.213731701,0.081916281,-2.609148018,0.009076797,0.049831209,ABCC10,ATP binding cassette subfamily C member 10 [Source:HGNC Symbol;Acc:HGNC:52],0.213731701
ENSG00000137221,169.4025988,-0.272793343,0.101580611,-2.685486345,0.007242433,0.043619932,TJAP1,tight junction associated protein 1 [Source:HGNC Symbol;Acc:HGNC:17949],0.272793343
ENSG00000137207,660.3119692,0.311500864,0.109367526,2.848202533,0.004396693,0.03340691,YIPF3,Yip1 domain family member 3 [Source:HGNC Symbol;Acc:HGNC:21023],0.311500864
ENSG00000124608,123.4897191,-0.436362552,0.121937289,-3.57858171,0.000345464,0.008134846,AARS2,"alanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21022]",0.436362552
ENSG00000170915,238.8344185,-0.32671288,0.117336216,-2.784416364,0.005362415,0.036907403,PAQR8,progestin and adipoQ receptor family member 8 [Source:HGNC Symbol;Acc:HGNC:15708],0.32671288
ENSG00000065308,202.0087779,-0.303553198,0.084292286,-3.601197833,0.000316754,0.007959083,TRAM2,translocation associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16855],0.303553198
ENSG00000112146,904.7786144,0.504864452,0.185894163,2.715870391,0.006610179,0.041329558,FBXO9,F-box protein 9 [Source:HGNC Symbol;Acc:HGNC:13588],0.504864452
ENSG00000112697,789.2350682,0.233353543,0.077243538,3.021010537,0.002519326,0.024425661,TMEM30A,transmembrane protein 30A [Source:HGNC Symbol;Acc:HGNC:16667],0.233353543
ENSG00000065615,804.2964492,0.456343745,0.097838379,4.664261112,3.10E-06,0.000683335,CYB5R4,cytochrome b5 reductase 4 [Source:HGNC Symbol;Acc:HGNC:20147],0.456343745
ENSG00000135334,682.1683095,0.235985845,0.087419727,2.699457602,0.00694526,0.042620256,AKIRIN2,akirin 2 [Source:HGNC Symbol;Acc:HGNC:21407],0.235985845
ENSG00000146278,3528.495337,0.241901069,0.087792745,2.755365128,0.005862667,0.038885203,PNRC1,proline rich nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:17278],0.241901069
ENSG00000025039,193.63658,0.496226651,0.15317791,3.239544473,0.001197208,0.015771264,RRAGD,Ras related GTP binding D [Source:HGNC Symbol;Acc:HGNC:19903],0.496226651
ENSG00000112159,774.4008495,-0.257697781,0.09783411,-2.634027963,0.008437854,0.047657134,MDN1,midasin AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:18302],0.257697781
ENSG00000085382,87.92849028,-0.294494003,0.110614173,-2.662353242,0.00775964,0.045522581,HACE1,HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21033],0.294494003
ENSG00000272398,155.7570838,0.876848916,0.302248749,2.90108369,0.003718745,0.030085728,CD24,CD24 molecule [Source:HGNC Symbol;Acc:HGNC:1645],0.876848916
ENSG00000112335,885.2593843,0.590014077,0.193103719,3.055425757,0.002247412,0.02320209,SNX3,sorting nexin 3 [Source:HGNC Symbol;Acc:HGNC:11174],0.590014077
ENSG00000118689,3296.272832,0.62451328,0.193954728,3.219892018,0.001282389,0.016349168,FOXO3,forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821],0.62451328
ENSG00000277443,1046.541344,0.426218,0.144112964,2.957527125,0.003101175,0.027104174,MARCKS,myristoylated alanine rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759],0.426218
ENSG00000111885,813.3465538,0.470558392,0.131835263,3.569290812,0.000357949,0.008292192,MAN1A1,mannosidase alpha class 1A member 1 [Source:HGNC Symbol;Acc:HGNC:6821],0.470558392
ENSG00000111897,970.0495594,0.255713935,0.084488872,3.026598984,0.002473218,0.024192201,SERINC1,serine incorporator 1 [Source:HGNC Symbol;Acc:HGNC:13464],0.255713935
ENSG00000118518,307.0036689,0.410274535,0.092169406,4.451309326,8.53E-06,0.001173088,RNF146,ring finger protein 146 [Source:HGNC Symbol;Acc:HGNC:21336],0.410274535
ENSG00000164483,162.0282675,-0.493925916,0.132932033,-3.715627487,0.0002027,0.006482306,SAMD3,sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21574],0.493925916
ENSG00000118520,96.51577795,1.68508312,0.376558868,4.474952687,7.64E-06,0.001141033,ARG1,arginase 1 [Source:HGNC Symbol;Acc:HGNC:663],1.68508312
ENSG00000079950,1246.081467,0.232356906,0.077071818,3.014810237,0.002571401,0.024570589,STX7,syntaxin 7 [Source:HGNC Symbol;Acc:HGNC:11442],0.232356906
ENSG00000112299,142.5150266,0.980442193,0.254903883,3.846321139,0.000119905,0.00488577,VNN1,vanin 1 [Source:HGNC Symbol;Acc:HGNC:12705],0.980442193
ENSG00000112303,2007.072418,0.687980322,0.184537306,3.728136805,0.000192901,0.006359638,VNN2,vanin 2 [Source:HGNC Symbol;Acc:HGNC:12706],0.687980322
ENSG00000197442,1209.64753,0.242293682,0.088424625,2.740115456,0.006141761,0.03979157,MAP3K5,mitogen-activated protein kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6857],0.242293682
ENSG00000027697,893.5706759,0.595687999,0.138316888,4.306690298,1.66E-05,0.001851723,IFNGR1,interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439],0.595687999
ENSG00000118503,560.9909819,0.314260293,0.105056932,2.991333225,0.002777622,0.025738395,TNFAIP3,TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896],0.314260293
ENSG00000112406,1188.680527,0.210549232,0.069414742,3.03320628,0.002419701,0.023903655,HECA,"hdc homolog, cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:21041]",0.210549232
ENSG00000135604,1176.6403,0.50268118,0.136656171,3.678437476,0.000234667,0.006896692,STX11,syntaxin 11 [Source:HGNC Symbol;Acc:HGNC:11429],0.50268118
ENSG00000118508,172.7808752,0.489741499,0.138057498,3.547373415,0.000389093,0.008736648,RAB32,"RAB32, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9772]",0.489741499
ENSG00000111962,58.90052154,-0.549997362,0.161958782,-3.395909478,0.00068401,0.01170581,UST,uronyl 2-sulfotransferase [Source:HGNC Symbol;Acc:HGNC:17223],0.549997362
ENSG00000175048,72.86214086,-0.456661025,0.156000859,-2.927298145,0.003419209,0.028686563,ZDHHC14,zinc finger DHHC-type containing 14 [Source:HGNC Symbol;Acc:HGNC:20341],0.456661025
ENSG00000146425,303.8018918,0.409489844,0.101664772,4.027844031,5.63E-05,0.003341343,DYNLT1,dynein light chain Tctex-type 1 [Source:HGNC Symbol;Acc:HGNC:11697],0.409489844
ENSG00000112096,10002.65744,0.515648117,0.155313585,3.320045157,0.000900029,0.01358172,SOD2,superoxide dismutase 2 [Source:HGNC Symbol;Acc:HGNC:11180],0.515648117
ENSG00000112531,1491.957135,0.27126035,0.089311596,3.037235509,0.002387588,0.023845756,QKI,"QKI, KH domain containing RNA binding [Source:HGNC Symbol;Acc:HGNC:21100]",0.27126035
ENSG00000184465,195.7093954,-0.346690314,0.114325306,-3.032489712,0.002425454,0.023903655,WDR27,WD repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:21248],0.346690314
ENSG00000164880,1025.228355,-0.196748902,0.06863921,-2.866421437,0.004151412,0.032312703,INTS1,integrator complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24555],0.196748902
ENSG00000136295,1022.200967,0.308252714,0.114562174,2.690702385,0.007130177,0.043190321,TTYH3,tweety family member 3 [Source:HGNC Symbol;Acc:HGNC:22222],0.308252714
ENSG00000198286,723.5678053,-0.388839855,0.107703411,-3.610283572,0.000305862,0.00784986,CARD11,caspase recruitment domain family member 11 [Source:HGNC Symbol;Acc:HGNC:16393],0.388839855
ENSG00000164916,843.7234147,-0.25782674,0.085983553,-2.998558788,0.002712598,0.025358521,FOXK1,forkhead box K1 [Source:HGNC Symbol;Acc:HGNC:23480],0.25782674
ENSG00000008256,95.53879709,-0.430927053,0.140081949,-3.076249698,0.002096222,0.022097579,CYTH3,cytohesin 3 [Source:HGNC Symbol;Acc:HGNC:9504],0.430927053
ENSG00000146576,280.5976824,-0.222466891,0.067877299,-3.277485902,0.00104736,0.014715712,C7orf26,chromosome 7 open reading frame 26 [Source:HGNC Symbol;Acc:HGNC:21702],0.222466891
ENSG00000136261,77.15446607,-0.330432152,0.12003183,-2.752871064,0.005907516,0.038995912,BZW2,basic leucine zipper and W2 domains 2 [Source:HGNC Symbol;Acc:HGNC:18808],0.330432152
ENSG00000071189,597.8276007,0.243314783,0.08153375,2.984221654,0.002843007,0.026089743,SNX13,sorting nexin 13 [Source:HGNC Symbol;Acc:HGNC:21335],0.243314783
ENSG00000048052,194.8804777,-0.330035409,0.122426556,-2.695782835,0.007022343,0.042674603,HDAC9,histone deacetylase 9 [Source:HGNC Symbol;Acc:HGNC:14065],0.330035409
ENSG00000172115,122.5380386,-0.292308965,0.099855277,-2.927326168,0.003418901,0.028686563,CYCS,"cytochrome c, somatic [Source:HGNC Symbol;Acc:HGNC:19986]",0.292308965
ENSG00000086300,457.070851,0.352987483,0.118692019,2.973978241,0.002939659,0.026454373,SNX10,sorting nexin 10 [Source:HGNC Symbol;Acc:HGNC:14974],0.352987483
ENSG00000005020,752.8888967,0.407579921,0.124712529,3.268155357,0.001082509,0.015016369,SKAP2,src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687],0.407579921
ENSG00000106052,490.8897623,0.32316843,0.079263709,4.077129818,4.56E-05,0.002986632,TAX1BP1,Tax1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11575],0.32316843
ENSG00000146592,1949.690911,0.473422729,0.145129053,3.262081009,0.001105975,0.015114466,CREB5,cAMP responsive element binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16844],0.473422729
ENSG00000122643,260.9281612,0.257101978,0.087254138,2.94658778,0.003213012,0.027717701,NT5C3A,"5'-nucleotidase, cytosolic IIIA [Source:HGNC Symbol;Acc:HGNC:17820]",0.257101978
ENSG00000136250,1578.507224,0.237232541,0.084363637,2.812023644,0.004923088,0.035140905,AOAH,acyloxyacyl hydrolase [Source:HGNC Symbol;Acc:HGNC:548],0.237232541
ENSG00000155849,1145.233152,0.230365396,0.080233762,2.871177805,0.004089454,0.032047555,ELMO1,engulfment and cell motility 1 [Source:HGNC Symbol;Acc:HGNC:16286],0.230365396
ENSG00000106628,88.87940554,-0.407241312,0.135756321,-2.999796315,0.002701602,0.025280607,POLD2,"DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]",0.407241312
ENSG00000136271,259.8957984,-0.239545365,0.082131852,-2.916595177,0.003538747,0.02932899,DDX56,DEAD-box helicase 56 [Source:HGNC Symbol;Acc:HGNC:18193],0.239545365
ENSG00000122515,573.6989052,-0.213665753,0.075251141,-2.839368924,0.004520286,0.033726377,ZMIZ2,zinc finger MIZ-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22229],0.213665753
ENSG00000122679,54.86931885,0.500123425,0.188438096,2.65404627,0.007953292,0.045865695,RAMP3,receptor activity modifying protein 3 [Source:HGNC Symbol;Acc:HGNC:9845],0.500123425
ENSG00000183696,533.8555003,0.318755601,0.105372016,3.025049855,0.002485921,0.024266477,UPP1,uridine phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12576],0.318755601
ENSG00000106070,212.3037889,1.531664647,0.320154426,4.784143284,1.72E-06,0.000505127,GRB10,growth factor receptor bound protein 10 [Source:HGNC Symbol;Acc:HGNC:4564],1.531664647
ENSG00000169902,158.6944259,1.358860971,0.327369006,4.150854073,3.31E-05,0.00262946,TPST1,tyrosylprotein sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:12020],1.358860971
ENSG00000243335,241.602394,-0.324451117,0.097572813,-3.32522048,0.000883486,0.013469268,KCTD7,potassium channel tetramerization domain containing 7 [Source:HGNC Symbol;Acc:HGNC:21957],0.324451117
ENSG00000005486,343.2451263,0.247290505,0.093421099,2.647051966,0.008119687,0.046469954,RHBDD2,rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082],0.247290505
ENSG00000127951,2878.201645,0.282577546,0.105369744,2.681771199,0.007323353,0.043967892,FGL2,fibrinogen like 2 [Source:HGNC Symbol;Acc:HGNC:3696],0.282577546
ENSG00000127954,1171.808244,0.415685627,0.146149993,2.844239794,0.004451753,0.033504557,STEAP4,STEAP4 metalloreductase [Source:HGNC Symbol;Acc:HGNC:21923],0.415685627
ENSG00000105793,107.8801682,-0.296426013,0.105982724,-2.796927658,0.005159108,0.036020269,GTPBP10,GTP binding protein 10 [Source:HGNC Symbol;Acc:HGNC:25106],0.296426013
ENSG00000058091,219.3273566,0.415669236,0.143482583,2.897001353,0.003767481,0.03027372,CDK14,cyclin dependent kinase 14 [Source:HGNC Symbol;Acc:HGNC:8883],0.415669236
ENSG00000177409,874.4105859,0.592002773,0.171003478,3.461934096,0.000536308,0.01022863,SAMD9L,sterile alpha motif domain containing 9 like [Source:HGNC Symbol;Acc:HGNC:1349],0.592002773
ENSG00000004799,171.1095578,0.549984898,0.181213904,3.035003851,0.002405326,0.023903655,PDK4,pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812],0.549984898
ENSG00000205356,758.2266884,-0.188185281,0.063322564,-2.971851891,0.002960094,0.026570985,TECPR1,tectonin beta-propeller repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:22214],0.188185281
ENSG00000164713,589.3440443,0.519681724,0.107706735,4.82496961,1.40E-06,0.000463448,BRI3,brain protein I3 [Source:HGNC Symbol;Acc:HGNC:1109],0.519681724
ENSG00000006453,97.69055595,0.504613985,0.156925744,3.215622709,0.001301618,0.016483695,BAIAP2L1,BAI1 associated protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649],0.504613985
ENSG00000130429,854.918039,0.222877123,0.069507896,3.206500768,0.001343599,0.016839468,ARPC1B,actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704],0.222877123
ENSG00000106244,570.6235771,0.241508344,0.063067838,3.829342373,0.000128486,0.005001481,PDAP1,PDGFA associated protein 1 [Source:HGNC Symbol;Acc:HGNC:14634],0.241508344
ENSG00000106245,60.90359459,0.39679532,0.148773689,2.66710682,0.007650735,0.045106816,BUD31,BUD31 homolog [Source:HGNC Symbol;Acc:HGNC:29629],0.39679532
ENSG00000197037,278.4089732,-0.232284427,0.084114748,-2.76151844,0.005753327,0.038532085,ZSCAN25,zinc finger and SCAN domain containing 25 [Source:HGNC Symbol;Acc:HGNC:21961],0.232284427
ENSG00000121716,68.40719314,-0.501736856,0.173768908,-2.887379916,0.003884649,0.030935972,PILRB,paired immunoglobin-like type 2 receptor beta [Source:HGNC Symbol;Acc:HGNC:18297],0.501736856
ENSG00000085514,1068.227601,0.33188386,0.115116707,2.883020801,0.003938814,0.031266729,PILRA,paired immunoglobin like type 2 receptor alpha [Source:HGNC Symbol;Acc:HGNC:20396],0.33188386
ENSG00000106351,222.1241461,-0.31264382,0.117270666,-2.666001904,0.007675926,0.045227012,AGFG2,ArfGAP with FG repeats 2 [Source:HGNC Symbol;Acc:HGNC:5177],0.31264382
ENSG00000172354,2721.245847,0.351896088,0.114705962,3.067809929,0.002156337,0.022531233,GNB2,G protein subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:4398],0.351896088
ENSG00000146830,778.1696935,-0.203668782,0.065500933,-3.109402769,0.00187466,0.020325934,GIGYF1,GRB10 interacting GYF protein 1 [Source:HGNC Symbol;Acc:HGNC:9126],0.203668782
ENSG00000172336,59.04033475,0.496907284,0.161887833,3.069454173,0.002144503,0.022432258,POP7,"POP7 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:19949]",0.496907284
ENSG00000257923,1270.697491,0.206398005,0.071941564,2.868967445,0.004118142,0.03216621,CUX1,cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557],0.206398005
ENSG00000160999,410.9771186,0.414707612,0.123688476,3.352839525,0.000799871,0.012751021,SH2B2,SH2B adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:17381],0.414707612
ENSG00000260097,109.9118518,-0.500035317,0.16453645,-3.039054974,0.002373215,0.023802323,SPDYE6,speedy/RINGO cell cycle regulator family member E6 [Source:HGNC Symbol;Acc:HGNC:35465],0.500035317
ENSG00000005075,146.2824753,0.303609006,0.116327074,2.609959973,0.009055282,0.049743821,POLR2J,RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197],0.303609006
ENSG00000168255,262.3254153,-0.40262677,0.142588947,-2.823688506,0.00474745,0.034632319,POLR2J3,RNA polymerase II subunit J3 [Source:HGNC Symbol;Acc:HGNC:33853],0.40262677
ENSG00000230257,59.43343416,0.812199019,0.263631937,3.080806625,0.002064407,0.021810606,NFE4,"nuclear factor, erythroid 4 [Source:HGNC Symbol;Acc:HGNC:29902]",0.812199019
ENSG00000105835,7435.719428,0.536612328,0.183107268,2.930589997,0.00338319,0.028534808,NAMPT,nicotinamide phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30092],0.536612328
ENSG00000253276,202.5373666,0.481925939,0.148222604,3.251366029,0.001148519,0.015473238,CCDC71L,coiled-coil domain containing 71 like [Source:HGNC Symbol;Acc:HGNC:26685],0.481925939
ENSG00000105856,704.6926015,0.255115658,0.072705015,3.508914154,0.00044994,0.009404786,HBP1,HMG-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:23200],0.255115658
ENSG00000128512,324.1137418,0.904569035,0.184719369,4.896990707,9.73E-07,0.000426417,DOCK4,dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192],0.904569035
ENSG00000181016,52.65055494,0.752691194,0.237337876,3.171390958,0.001517108,0.017966949,LSMEM1,leucine rich single-pass membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:22036],0.752691194
ENSG00000198898,502.2741645,0.327859337,0.115380494,2.84154909,0.004489494,0.033575759,CAPZA2,capping actin protein of muscle Z-line subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:1490],0.327859337
ENSG00000004059,336.842318,0.280987333,0.091079755,3.085069061,0.002035049,0.021669165,ARF5,ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658],0.280987333
