© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-AIHnocirrhosis
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIHcirrhosis-vs-AIHnocirrhosis
Date	Tue Jan 29 21:37:22 PST 2019
Analysis ID	17364205

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-AIHnocirrhosis
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
adenine	chemical - endogenous mammalian	 	3	Activated	biased	2.047	4.05E-05	4.45E-02	ADCY,adenine,ADORA2A,AKT1,AKT3,AMPK,BDKRB2,CCR9,CHRM1,CNR1,Creb,EDNRB,EGFR,ERK,ERK1/2,F2R,FSHR,GABBR2,Gpcr,GPR39,HCAR1,HCAR2,IGF1R,Jnk,L-type Calcium Channel,MAPK1,NFkB (complex),P2RY2,PI3K (complex),PTGER2,PTGER4,RAC1,RELA,RHO,SHC1,STAT5a/b,STK11,TAS1R3	ABCC4,ABCG2,ACHE,ACP5,AKT1S1,ANKH,AQP1,ARL6IP1,ASPM,B4GALT3,BNIP3L,BSG,BTF3,DIAPH3,E2F2,EFNA1,EIF5A,EPB41,ESPN,FBXO9,FGFR1OP2,FHDC1,FTL,GLUL,GNA12,HAGH,HEMGN,HK1,HPCAL4,HSPB1,IGF2BP2,JUND,KIF14,KIF15,LGALS3,LMNA,MAP2K3,MRC2,MYBL2,MYL4,NUSAP1,PA2G4,PBX1,PIM1,PLXDC1,PNPLA2,POLR1D,PRDX2,PRDX6,RCL1,RPIA,SESN3,SLC1A5,SLC22A17,SLC38A5,SLC6A8,SLC7A5,SNCA,SOX6,SPAG5,SSTR3,STIL,TFDP1,TFRC,TGM2,TMEM158,TROAP,YBX1,YPEL3	69 (38)	35	 	 	 	 	 	 	 	 	 	
SPINK1	other	 	2	Activated	 	2.887	4.92E-05	2.90E-03	EGFR,MMP3,MMP9,PI3K (complex),SPINK1	ABCC4,ABCG2,ADIPOR1,CTSB,E2F2,EIF5A,GCLC,HK1,HPCAL4,HSPB1,IGF2,JUND,MBNL3,MT2A,MXI1,MYBL2,NOS3,ODC1,PA2G4,PBX1,PIM1,PRDX2,RCL1,SLC2A1,TGM2,TSEN2,YBX1	27 (5)	4	AR,arsenic,PRL,progesterone	 	 	EGFR,PI3K (complex)	 	 	 	 	 	
ginsenoside Rb1	chemical - endogenous non-mammalian	 	2	 	 	-0.152	5.21E-05	8.10E-03	ESR1,ESR2,ginsenoside Rb1,PRKAA	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YBX1,YPEL3	43 (4)	3	 	 	 	ESR1	 	 	 	 	 	
estradiol 17beta-cypionate	chemical drug	 	2	 	 	0.152	5.31E-05	9.00E-03	ESR1,ESR2,estradiol 17beta-cypionate,Mapk	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,IRS1,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	43 (4)	3	 	 	 	ESR1	 	 	 	 	 	
SMAD2	transcription regulator	0.053	2	Activated	biased	2.066	5.57E-05	4.39E-02	AR,ERK1/2,ITCH,MTOR,PDPK1,SKIL,SMAD2,SP1,STAT3,TGFB1	ABCC4,ABCG2,AK1,ALAS2,ANKH,ARMCX2,BSG,CDC7,CDH1,CTSB,DIAPH3,ESPN,FOXO3,FTL,FURIN,GATA1,GCLC,GNAS,GPR146,HDGF,HSPB1,IFIT1B,IGF2,IRS1,ITGA11,KAT2B,KCNH2,KIF15,KLF1,LAMC1,LGALS3,MXI1,MYBL2,NOS3,NUSAP1,ODC1,PCSK1N,PEMT,PHLPP2,PIM1,PINK1,PLEK2,PMEL,RAB11B,RGCC,SELENBP1,SLC1A5,SLC2A1,SLC38A5,SLC43A1,SLC4A1,SLC7A5,SSTR3,TFDP1,TGM2,TNS1,UBE2O,WBP2,WNK1,YBX1	60 (10)	10	EPO,MAP2K1,SH3KBP1	curcumin,ESR1,GFI1B,NFE2L2,resveratrol,SMURF2	 	FLT1	BECN1	 	 	 	 	
trans-hydroxytamoxifen	chemical drug	 	2	 	 	-0.156	5.61E-05	8.50E-03	ESR1,trans-hydroxytamoxifen	ABCG2,AK1,AKT1S1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,MCF2L,MCOLN1,NOS3,NUCB1,RAP1GAP,SELENBP1,SIAH2,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	41 (2)	2	 	 	 	EPOR,ESR1,PDZK1	ARNT2,MXD4,SLIT2	 	 	 	 	
benomyl	chemical toxicant	 	2	 	 	0.316	5.74E-05	8.30E-03	ALDH2,benomyl,CYP19A1,ESR1	ABCG2,AK1,AKT1S1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,IRS1,JUND,KLF1,KNL1,MCF2L,MCOLN1,NOS3,NUCB1,SLC6A8,SLC7A5,SSTR3,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	40 (4)	3	 	 	 	ESR1	 	 	 	 	 	
estriol	chemical - endogenous mammalian	 	2	 	 	-1.109	5.76E-05	1.95E-02	AKT1,AR,ERK,ERK1/2,ESR1,estriol	ABCC4,ABCG2,ACP5,AK1,AKT1S1,ANKH,AP2S1,AQP1,ARL6IP1,ARMCX2,ASPM,BAG1,CA2,CARM1,CCNI,CDC42BPA,CTSB,DIAPH3,EFNA1,EPOR,ESPN,FIS1,FOXO4,GATA1,GCLC,GNA12,GNAS,HPS1,IGF2,IRS1,KIF15,KLF1,KNL1,MCF2L,MCOLN1,MT2A,NOS3,NUCB1,NUSAP1,PCSK1N,SLC2A1,SLC38A5,SLC43A1,SLC6A8,SLC7A5,SSTR3,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	52 (6)	6	NCOA3	 	 	ESR1,PRL	AKT1,AR	 	 	 	 	
drospirenone	chemical drug	 	2	Inhibited	 	-2.023	5.89E-05	2.42E-02	AR,drospirenone,ESR1,ESR2,NR3C1,NR3C2,PGR	ABCC4,ACP5,AK1,AKT1S1,ANK1,AP2S1,AQP1,ARMCX2,ASPM,BAG1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,ESPN,FIS1,FOXO3,FOXO4,GATA1,GCLC,GLUL,GNA12,GNAS,HPS1,IFIT1B,IRS1,JUND,KCNH2,KIF15,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NFIA,NUCB1,NUSAP1,ODC1,PCDH1,PCSK1N,SLC38A5,SLC43A1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	55 (7)	6	 	 	 	 	AR,ESR1	 	 	 	 	
estradiol valerate	chemical drug	 	2	 	 	0.152	6.17E-05	9.80E-03	ESR1,ESR2,estradiol valerate,Mapk	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,IRS1,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	43 (4)	3	 	 	 	ESR1	 	 	 	 	 	
4-hydroxy-2',4',6'-trichlorobiphenyl	chemical toxicant	 	2	 	 	0.000	6.37E-05	9.30E-03	4-hydroxy-2',4',6'-trichlorobiphenyl,ESR1,ESR2	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	2	 	 	 	ESR1	 	 	 	 	 	
MITO-4509	chemical drug	 	2	 	 	0.000	6.37E-05	9.30E-03	ESR1,ESR2,MITO-4509	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	2	 	 	 	ESR1	 	 	 	 	 	
TAS-108	chemical drug	 	2	 	 	0.000	6.37E-05	9.30E-03	ESR1,ESR2,TAS-108	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	2	 	 	 	 	ESR1	 	 	 	 	
carbaryl	chemical toxicant	 	2	 	 	0.000	6.37E-05	9.30E-03	carbaryl,ESR1,ESR2	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	2	 	 	 	 	ESR1	 	 	 	 	
diethylstilbestrol diphosphate	chemical drug	 	2	 	 	0.000	6.37E-05	9.30E-03	diethylstilbestrol diphosphate,ESR1,ESR2	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	2	 	 	 	ESR1	 	 	 	 	 	
esterified estrogens	chemical drug	 	2	 	 	0.000	6.37E-05	9.30E-03	ESR1,ESR2,esterified estrogens	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	2	 	 	 	ESR1	 	 	 	 	 	
estradiol acetate	chemical drug	 	2	 	 	0.000	6.37E-05	9.30E-03	ESR1,ESR2,estradiol acetate	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	2	 	 	 	ESR1	 	 	 	 	 	
estramustine phosphate	chemical drug	 	2	 	 	0.000	6.37E-05	9.30E-03	ESR1,ESR2,estramustine phosphate	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	2	 	 	 	ESR1	 	 	 	 	 	
synthetic conjugated estrogens, B	chemical drug	 	2	 	 	0.000	6.37E-05	9.30E-03	ESR1,ESR2,synthetic conjugated estrogens, B	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	2	 	 	 	ESR1	 	 	 	 	 	
trans-nonachlor	chemical toxicant	 	2	 	 	0.000	6.37E-05	9.30E-03	ESR1,ESR2,trans-nonachlor	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	2	 	 	 	ESR1	 	 	 	 	 	
CITED1	transcription regulator	 	2	 	 	0.000	6.50E-05	9.30E-03	CITED1,ESR1,ESR2	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	3	 	HIPK2	 	ESR1	 	 	 	 	 	
chlordane	chemical toxicant	 	2	 	 	0.000	6.50E-05	9.60E-03	chlordane,ESR1,ESR2	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	2	 	 	 	ESR1	 	 	 	 	 	
pydrin	chemical toxicant	 	2	 	 	0.000	6.50E-05	9.40E-03	ESR1,ESR2,pydrin	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	2	 	 	 	ESR1	 	 	 	 	 	
NUPR1	transcription regulator	0.186	2	 	 	0.507	6.59E-05	3.00E-03	ATF4,CDK2,EP300,FOXO3,NUPR1	ABCG2,ACHE,ALDH5A1,ANK1,ASPM,BCL2L1,BNIP3L,CASTOR2,CDH1,CTSE,CYSTM1,FOXO3,ISCA1,KANK2,KNL1,LGALS3,LMNA,MT2A,MXI1,MYBL2,NEIL3,NOS3,PCTP,PIM1,RCL1,SLC1A5,SLC2A1,SLC6A9,SLC7A5,SPAG5,STIL,TAL1,TMEM158,WNK1,YBX1	35 (5)	5	AR,dimethyl sulfoxide,EPO,PTGES3	PRL	 	ETS1,MXD1,SESN2,USP36	HFE,HNRNPA2B1,IGF2BP3,IL13RA1,SKP2,SLC2A12,SRSF1	 	 	 	 	
CC8490	chemical drug	 	2	 	 	0.000	6.75E-05	9.50E-03	CC8490,ESR1,ESR2	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	2	 	 	 	SOD2	ESR1	 	 	 	 	
butaprost	chemical drug	 	2	Activated	biased	2.777	7.14E-05	1.74E-02	AKT1,butaprost,Creb,CYP19A1,EGFR,ERK1/2,GSK3B,MMP9,PTGER2,SRC,STAT3	ABCG2,ALAS2,ANKH,ARL6IP1,ASPM,BNIP3L,CA2,CDH1,CTSB,DIAPH3,E2F2,EIF5A,FGFR1OP2,FHDC1,GCLC,GNAS,HPCAL4,HSPB1,IFIT1B,IRS1,JUND,KAT2B,KCNH2,KIF15,MT2A,MYBL2,NOS3,NUSAP1,ODC1,PA2G4,PBX1,PIM1,RCL1,SESN3,SLC2A1,SPAG5,STIL,TFDP1,TGM2,TNS1,TRAF3IP1,TROAP	42 (11)	11	 	 	 	AKT1,EGFR	 	 	 	 	 	
mir-19	microRNA	 	2	 	 	-0.160	7.74E-05	9.20E-03	ESR1,mir-19,STAT	ABCG2,AK1,AKT1S1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,E2F2,EFNA1,EPOR,FIS1,FOXO4,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,MAP2K3,MCF2L,MCOLN1,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	39 (3)	3	AR	 	 	 	 	 	 	 	 	
BRD2	kinase	-0.046	1	Activated	biased	2.000	8.10E-05	3.00E-04	BRD2	ALAS2,NFE2,SLC4A1,SPTA1	4 (1)	1	 	 	 	NFE2,SLC4A1	 	 	 	 	 	
butyric acid	chemical - endogenous mammalian	 	1	 	 	1.414	8.16E-05	4.00E-03	butyric acid	ACHE,AQP1,BAG1,BCL2L1,CDH1,COL6A3,EPOR,FURIN,GATA1,GCLC,HK1,IGF2,IRS1,MT2A,MYL4,NUCB1,SLC2A1,TGM2	18 (1)	1	 	 	 	EPOR,FTH1,GATA1,MXD1,NFATC4	ALDH1A1,AR,CCND1,EIF4EBP1,ESR1,HDAC7,MYCN,WT1	 	 	 	 	
ECM1	transporter	 	2	 	biased	1.387	8.49E-05	1.00E-03	ECM1,FN1,LTBP1	ACP5,BCL2L1,BNIP3L,CCNI,CDH1,EIF5A,HK1,IRS1,KCNH2,PIM1,SLC2A1,TGM2,UBE2H	13 (3)	3	PRL,PTGER2	 	 	FN1	 	 	 	 	 	
CSNK1G2	kinase	-0.046	2	 	 	0.156	8.57E-05	1.09E-02	CSNK1G2,ESR1,LRRK2,MTA1,PSEN1	ABCG2,AK1,AKT1S1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CCS,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,MCF2L,MCOLN1,NOS3,NUCB1,PLVAP,SLC6A8,SLC7A5,SNCA,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	41 (5)	4	triamcinolone acetonide	 	 	LRRK2	ESR1	 	 	 	 	
PSMC5	transcription regulator	-0.073	2	 	 	0.000	8.61E-05	1.19E-02	ESR1,ESR2,PSMC5	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	2	 	valproic acid	 	 	ESR1	 	 	 	 	
2,4,5-trichlorophenoxyacetic acid	chemical toxicant	 	2	 	 	0.324	8.74E-05	9.20E-03	2,4,5-trichlorophenoxyacetic acid,ESR1	ABCG2,AK1,AKT1S1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,MCF2L,MCOLN1,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	38 (2)	2	 	 	 	 	ESR1	 	 	 	 	
dacinostat	chemical drug	 	2	 	 	0.343	8.74E-05	1.39E-02	BAX,dacinostat,docetaxel,Hdac,HDAC1,HDAC2,HDAC3,HDAC4,HDAC6,HIF1A,imatinib,TNFSF10	BCL2L1,CDC7,CDH1,CTSB,DNAJB2,EPOR,FECH,FOXO3,FURIN,GLUL,GSPT1,GYPB,HSPB1,IGF2,KCNH2,KLF1,MYBL2,NFE2,NOS3,OPTN,PBX1,PHLPP2,POLL,RGS10,RIOK3,SFRP2,SLC2A1,SPAG5,TAL1,TFDP1,TFRC,TGM2,TMOD1,TNS1	34 (12)	12	 	 	 	imatinib	HDAC7	 	 	 	 	
Egfr-Erbb2	complex	 	2	Activated	biased	2.828	8.83E-05	7.80E-03	EGFR,Egfr-Erbb2,ERBB2,PI3K (complex)	ABCC4,ABCG2,ADIPOR1,BCL2L1,CDC14B,CDC7,COL6A3,E2F2,EIF5A,GCLC,HK1,HPCAL4,HSPB1,IGF2,JUND,LGALS3,MAP2K3,MT2A,MXI1,MYBL2,NOS3,ODC1,PA2G4,PBX1,PIM1,PINK1,POLR1D,PRDX2,RCL1,SLC2A1,SPAG5,TGM2	32 (4)	3	 	 	 	PI3K (complex)	 	 	 	 	 	
Hif1	complex	 	1	 	biased	1.633	8.84E-05	1.00E-03	Hif1	ALAS2,BNIP3L,CDH1,EPOR,SLC2A1,TFRC	6 (1)	1	AKT1,ARNT2,caffeic acid phenethyl ester,mercaptopropionylglycine,SH3KBP1	PRL,VHL,zinc	 	APLN,BNIP3L,EPO,EPOR	 	 	 	 	 	
acolbifene	chemical drug	 	2	 	 	-0.309	8.94E-05	1.15E-02	acolbifene,ESR1,ESR2	ABCG2,AK1,AKT1S1,ANK1,AP2S1,AQP1,ASPM,BAG1,BCL2L1,CA2,CARM1,CCNI,CDC42BPA,CDH1,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GCLC,GNA12,GNAS,HPS1,IGF2,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	42 (3)	3	 	 	 	 	ESR1	 	 	 	 	
NR0B1	ligand-dependent nuclear receptor	 	2	Inhibited	biased	-2.101	9.11E-05	3.64E-02	AR,ESR1,ESR2,ESRRB,HNF4A,NR0B1,PGR	ABCC4,ACP5,ADIPOR1,AK1,AKT1S1,ANK1,AP2S1,AQP1,ARMCX2,ASPM,BAG1,BLVRB,CA2,CARM1,CCNI,CDC42BPA,CDH1,CTSB,DIAPH3,EPOR,ESPN,EVPL,FIS1,FOXO3,FOXO4,GATA1,GCLC,GLUL,GNA12,GNAS,HPS1,IRS1,JUND,KCNH2,KIF15,KLF1,KNL1,LGALS3,LMNA,MCF2L,MCOLN1,NDRG2,NOS3,NUCB1,NUSAP1,ODC1,PCDH1,PCSK1N,SLC38A5,SLC43A1,SLC6A8,SLC7A5,TFR2,TGM2,WASF2,WNK1,XK,YPEL3	58 (7)	6	 	 	 	 	ESR1,progesterone	 	 	 	 	
estrone	chemical - endogenous mammalian	 	2	 	 	0.289	9.12E-05	1.90E-02	AKT1,ERK,ESR1,ESR2,estrone,NR1I3	ABCC4,ABCG2,ACP5,AK1,AKT1S1,ANK1,ANKH,AP2S1,AQP1,ARL6IP1,ASPM,BAG1,CA2,CARM1,CCNI,CDC42BPA,DIAPH3,EFNA1,EPOR,FIS1,FOXO3,FOXO4,GNA12,GNAS,HK1,HPS1,IGF2,IRS1,JUND,KLF1,KNL1,LMNA,MCF2L,MCOLN1,MT2A,NDRG2,NOS3,NUCB1,ODC1,SLC2A1,SLC6A8,SLC7A5,TFRC,TGM2,WASF2,WNK1,XK,YPEL3	48 (6)	6	NCOA3	 	 	ESR1	AKT1	 	 	 	 	
BMS-690514	chemical drug	 	2	Inhibited	biased	-2.335	9.99E-05	7.10E-03	BMS-690514,CASP3,EGFR,ERBB2,FLT1,FLT4	ABCG2,BCL2L1,BNIP3L,CCNI,CDC14B,CDC7,CDH1,COL6A3,E2F2,EIF5A,HK1,HPCAL4,HSPB1,IGF2,JUND,LGALS3,MAP2K3,MXI1,MYBL2,NOS3,ODC1,PA2G4,PBX1,PINK1,POLR1D,PRDX2,RCL1,SLC2A1,SPAG5,TGM2,UBE2H	31 (6)	5	 	 	 	 	BAG2,CCND1,EGFR,FLT1,FLT4,HSP90AA1	 	 	 	 	
