© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_WGCNA->Unique to Elites - 2019-06-04 10:46 PM - 2019-06-04 10:50 PM->Observation 1
Workspace	My Projects
Project	AIH_WGCNA
Analysis	Observation 1
Date	Tue Jun 04 22:50:34 PDT 2019
Analysis ID	17897615

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_WGCNA->Unique to Elites - 2019-06-04 10:46 PM - 2019-06-04 10:50 PM->Observation 1
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Observation 1	 	FAS	 	transmembrane receptor	 	 	 	 	 	3.22E-02	BCL2L1,MME,OPTN,SIAH2	 	
Observation 1	 	AREG	 	growth factor	 	 	 	 	 	3.27E-02	BCL2L1,BSG	 	
Observation 1	 	SOCS3	 	phosphatase	 	 	 	 	 	3.27E-02	ABCA1,OAS2	 	
Observation 1	 	COL18A1	 	other	 	 	 	 	 	3.34E-02	BCL2L1,MXI1	 	
Observation 1	 	garcinol	 	chemical - endogenous non-mammalian	 	 	 	 	 	3.34E-02	BCL2L1,BCL6	 	
Observation 1	 	Pkc(s)	 	group	 	 	 	 	 	3.36E-02	ABCA1,BCL2L1,CTSB	 	
Observation 1	 	CDKN1A	 	kinase	 	 	 	 	 	3.40E-02	BCL2L1,CTSB,YBX1	 	
Observation 1	 	palmitic acid	 	chemical - endogenous mammalian	 	 	 	 	 	3.44E-02	ACSL1,BCL2L1,CTSB	 	
Observation 1	 	TAF4	 	transcription regulator	 	 	 	 	 	3.48E-02	BCL2L1,BCL6	 	
Observation 1	 	TCF	 	group	 	 	 	 	 	3.48E-02	BCL2L1,MME	 	
Observation 1	 	phosphate	 	chemical - endogenous mammalian	 	 	 	 	 	3.48E-02	ALPL,MAP2K3	 	
Observation 1	 	AIMP2	 	other	 	 	 	 	 	3.48E-02	SLC2A1	 	
Observation 1	 	APOA2	 	transporter	 	 	 	 	 	3.48E-02	ABCA1	 	
Observation 1	 	CA074-methyl ester	 	chemical reagent	 	 	 	 	 	3.48E-02	CTSB	 	
Observation 1	 	CCNT1	 	transcription regulator	 	 	 	 	 	3.48E-02	SLC2A1	 	
Observation 1	 	IGFBP1	 	other	 	 	 	 	 	3.48E-02	BCL2L1	 	
Observation 1	 	KMUP-1	 	chemical reagent	 	 	 	 	 	3.48E-02	ABCA1	 	
Observation 1	 	LXR ligand-LXR-Retinoic acid-RXRα	 	complex	 	 	 	 	 	3.48E-02	ABCA1	 	
Observation 1	 	MXD1	 	transcription regulator	 	 	 	 	 	3.48E-02	BCL6	 	
Observation 1	 	NLRX1	 	other	 	 	 	 	 	3.48E-02	SLC2A1	 	
Observation 1	 	OSTM1	 	other	 	 	 	 	 	3.48E-02	BCL6	 	
Observation 1	 	PNPT1	 	enzyme	 	 	 	 	 	3.48E-02	BCL2L1	 	
Observation 1	 	SH3KBP1	 	other	 	 	 	 	 	3.48E-02	BCL2L1	 	
Observation 1	 	ST3-Hel2A-2	 	chemical reagent	 	 	 	 	 	3.48E-02	BCL6	 	
Observation 1	 	VEGFC	 	growth factor	 	 	 	 	 	3.48E-02	BAG1	 	
Observation 1	 	cinnamaldehyde	 	chemical toxicant	 	 	 	 	 	3.48E-02	BCL2L1	 	
Observation 1	 	delphinidin	 	chemical - endogenous non-mammalian	 	 	 	 	 	3.48E-02	BCL2L1	 	
Observation 1	 	hesperetin	 	chemical drug	 	 	 	 	 	3.48E-02	BCL2L1	 	
Observation 1	 	lidocaine	 	chemical drug	 	 	 	 	 	3.48E-02	BCL2L1	 	
Observation 1	 	pimozide	 	chemical drug	 	 	 	 	 	3.48E-02	BCL2L1	 	
Observation 1	 	sorbitol	 	chemical - endogenous mammalian	 	 	 	 	 	3.48E-02	BCL2L1	 	
Observation 1	 	teriflunomide	 	chemical drug	 	 	 	 	 	3.48E-02	BSG	 	
Observation 1	 	ethanol	 	chemical - endogenous mammalian	 	1.011	bias	0.285	0.455	3.52E-02	ABCA1,ADIPOR1,BCL2L1,MME	 	
Observation 1	 	STAT4	 	transcription regulator	 	 	 	 	 	3.60E-02	BCL2L1,BSG,PYGL	 	
Observation 1	 	TAL1	 	transcription regulator	 	 	 	 	 	3.60E-02	BCL6,NTNG2,UBE2H	 	
Observation 1	 	CALCA	 	other	 	 	 	 	 	3.62E-02	MME,SNX3	 	
Observation 1	 	desmopressin	 	biologic drug	 	 	 	 	 	3.62E-02	MME,SNX3	 	
Observation 1	 	ERBB2	 	kinase	 	0.774	bias	0.480	-0.269	3.63E-02	BCL2L1,CTSB,MAP2K3,MME,MXI1,SLC2A1	 	
Observation 1	 	GATA3	 	transcription regulator	 	 	 	 	 	3.68E-02	BCL2L1,BLVRB,GLUL	 	
Observation 1	 	GPD1	 	enzyme	 	 	 	 	 	3.69E-02	ALPL,BCL6	 	
Observation 1	 	PDLIM2	 	other	 	 	 	 	 	3.69E-02	CRISPLD2,MME	 	
Observation 1	 	okadaic acid	 	chemical toxicant	 	 	 	 	 	3.69E-02	BCL2L1,BCL6	 	
Observation 1	 	PSEN1	 	peptidase	 	 	 	 	 	3.78E-02	ACSL1,BSG,MME,SNCA	 	
Observation 1	 	BAG3	 	other	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	CCR7	 	g-protein coupled receptor	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	FCMR	 	other	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	IL16	 	cytokine	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	Il8r	 	group	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	KRT8	 	other	 	 	 	 	 	3.79E-02	SLC4A1	 	
Observation 1	 	MAPK10	 	kinase	 	 	 	 	 	3.79E-02	FOXO4	 	
Observation 1	 	NRG4	 	growth factor	 	 	 	 	 	3.79E-02	ABCA1	 	
Observation 1	 	PAX4	 	transcription regulator	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	PIK3CB	 	kinase	 	 	 	 	 	3.79E-02	SLC2A1	 	
Observation 1	 	PIK3R2	 	kinase	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	PRAME	 	other	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	SORT1	 	g-protein coupled receptor	 	 	 	 	 	3.79E-02	SLC2A1	 	
Observation 1	 	STAR	 	transporter	 	 	 	 	 	3.79E-02	ABCA1	 	
Observation 1	 	buthionine sulfoximine	 	chemical drug	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	cantharidin	 	chemical drug	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	cucurbitacin B	 	chemical - endogenous non-mammalian	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	embelin	 	chemical - endogenous non-mammalian	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	glycerol	 	chemical - endogenous mammalian	 	 	 	 	 	3.79E-02	ABCA1	 	
Observation 1	 	quinacrine	 	chemical drug	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	rhein	 	chemical - endogenous non-mammalian	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	ulipristal acetate	 	chemical drug	 	 	 	 	 	3.79E-02	BCL2L1	 	
Observation 1	 	Growth hormone	 	group	 	 	 	 	 	3.80E-02	ACSL1,BCL6,SLC2A1	 	
Observation 1	 	SLC25A13	 	transporter	 	 	 	 	 	3.83E-02	ALPL,BCL6	 	
Observation 1	 	STAT5a/b	 	group	 	 	 	 	 	3.90E-02	BCL2L1,BCL6	 	
Observation 1	 	CD40LG	 	cytokine	 	 	 	 	 	3.93E-02	BCL2L1,BCL6,LYL1,MAP2K3	 	
Observation 1	 	GATA2	 	transcription regulator	 	 	 	 	 	3.96E-02	AQP9,LYL1,SLC4A1,SNCA	 	
Observation 1	 	TLR9	 	transmembrane receptor	 	 	 	 	 	3.97E-02	ABCA1,BCL2L1,OAS2	 	
Observation 1	 	EIF2AK2	 	kinase	 	 	 	 	 	3.98E-02	BCL2L1,PARP9	 	
Observation 1	 	Ifn gamma	 	complex	 	 	 	 	 	3.98E-02	BAG1,BCL2L1	 	
Observation 1	 	TBK1	 	kinase	 	 	 	 	 	3.98E-02	BCL2L1,OAS2	 	
Observation 1	 	aspirin	 	chemical drug	 	 	 	 	 	4.05E-02	ABCA1,BCL2L1	 	
Observation 1	 	clofibrate	 	chemical drug	 	 	 	 	 	4.05E-02	ABCA1,BSG	 	
Observation 1	 	ALK	 	kinase	 	 	 	 	 	4.10E-02	BCL2L1	 	
Observation 1	 	D-alpha-tocopheryl succinate	 	chemical reagent	 	 	 	 	 	4.10E-02	BCL2L1	 	
Observation 1	 	EN1	 	transcription regulator	 	 	 	 	 	4.10E-02	SNCA	 	
Observation 1	 	FABP2	 	transporter	 	 	 	 	 	4.10E-02	ABCA1	 	
Observation 1	 	FH	 	enzyme	 	 	 	 	 	4.10E-02	BLVRB	 	
Observation 1	 	HIF3A	 	transcription regulator	 	 	 	 	 	4.10E-02	SLC2A1	 	
Observation 1	 	IgG2a	 	complex	 	 	 	 	 	4.10E-02	BCL2L1	 	
Observation 1	 	MAPKAP1	 	other	 	 	 	 	 	4.10E-02	OAS2	 	
Observation 1	 	PON1	 	phosphatase	 	 	 	 	 	4.10E-02	ABCA1	 	
Observation 1	 	PPIA	 	enzyme	 	 	 	 	 	4.10E-02	BSG	 	
Observation 1	 	SIRPA	 	phosphatase	 	 	 	 	 	4.10E-02	BCL2L1	 	
Observation 1	 	UGCG	 	enzyme	 	 	 	 	 	4.10E-02	BCL2L1	 	
Observation 1	 	amiloride	 	chemical drug	 	 	 	 	 	4.10E-02	BCL2L1	 	
Observation 1	 	gambogic acid	 	chemical - endogenous non-mammalian	 	 	 	 	 	4.10E-02	BCL2L1	 	
Observation 1	 	harmine	 	chemical - endogenous non-mammalian	 	 	 	 	 	4.10E-02	BCL2L1	 	
Observation 1	 	irinotecan	 	chemical drug	 	 	 	 	 	4.10E-02	BCL2L1	 	
Observation 1	 	ladostigil	 	chemical drug	 	 	 	 	 	4.10E-02	BCL2L1	 	
Observation 1	 	maxacalcitol	 	chemical drug	 	 	 	 	 	4.10E-02	ALPL	 	
Observation 1	 	mir-127	 	microrna	 	 	 	 	 	4.10E-02	BCL6	 	
Observation 1	 	palmitoleic acid	 	chemical - endogenous mammalian	 	 	 	 	 	4.10E-02	ABCA1	 	
Observation 1	 	phencyclidine	 	chemical drug	 	 	 	 	 	4.10E-02	BCL2L1	 	
Observation 1	 	spermine nitric oxide complex	 	chemical toxicant	 	 	 	 	 	4.10E-02	BCL2L1	 	
Observation 1	 	thermozymocidin	 	chemical reagent	 	 	 	 	 	4.10E-02	BCL2L1	 	
Observation 1	 	vatalanib	 	chemical drug	 	 	 	 	 	4.10E-02	BCL2L1	 	
Observation 1	 	TNFSF10	 	cytokine	 	 	 	 	 	4.12E-02	BCL2L1,CTSB	 	
Observation 1	 	TRIM24	 	transcription regulator	 	 	 	 	 	4.12E-02	GLUL,SAMD9L	 	
Observation 1	 	IL17A	 	cytokine	 	 	 	 	 	4.18E-02	BCL2L1,MAP2K3,SLC2A1	 	
Observation 1	 	FGF2	 	growth factor	 	0.192	bias	0.501	 	4.24E-02	BCL2L1,BCL6,FOXO4,SLC2A1	 	
Observation 1	 	ERK	 	group	 	 	 	 	 	4.31E-02	ABCA1,BCL2L1,SLC2A1	 	
Observation 1	 	GW501516	 	chemical drug	 	 	 	 	 	4.35E-02	ABCA1,ACSL1	 	
Observation 1	 	TFAP2A	 	transcription regulator	 	 	 	 	 	4.35E-02	ABCA1,BCL2L1	 	
Observation 1	 	indomethacin	 	chemical drug	 	 	 	 	 	4.40E-02	ACSL1,BCL2L1,BSG	 	
Observation 1	 	methotrexate	 	chemical drug	 	 	 	 	 	4.40E-02	ABCA1,ADIPOR1,BNIP3L	 	
Observation 1	 	BET	 	group	 	 	 	 	 	4.41E-02	SLC4A1	 	
Observation 1	 	Betacatenin/TCF	 	complex	 	 	 	 	 	4.41E-02	ALPL	 	
Observation 1	 	CCL19	 	cytokine	 	 	 	 	 	4.41E-02	BCL2L1	 	
Observation 1	 	DEFB103A/DEFB103B	 	other	 	 	 	 	 	4.41E-02	BCL2L1	 	
Observation 1	 	GADD45B	 	other	 	 	 	 	 	4.41E-02	BCL2L1	 	
Observation 1	 	NDUFA13	 	enzyme	 	 	 	 	 	4.41E-02	BCL2L1	 	
Observation 1	 	NFKBID	 	transcription regulator	 	 	 	 	 	4.41E-02	MAP2K3	 	
Observation 1	 	NPFF	 	other	 	 	 	 	 	4.41E-02	SLC2A1	 	
Observation 1	 	PECAM1	 	other	 	 	 	 	 	4.41E-02	BCL2L1	 	
Observation 1	 	PIAS3	 	transcription regulator	 	 	 	 	 	4.41E-02	BCL2L1	 	
Observation 1	 	RALA	 	enzyme	 	 	 	 	 	4.41E-02	FOXO4	 	
Observation 1	 	SMPD1	 	enzyme	 	 	 	 	 	4.41E-02	CTSB	 	
Observation 1	 	SP7	 	transcription regulator	 	 	 	 	 	4.41E-02	ALPL	 	
Observation 1	 	Tnfsf9	 	other	 	 	 	 	 	4.41E-02	BCL6	 	
Observation 1	 	belnacasan	 	chemical drug	 	 	 	 	 	4.41E-02	SNCA	 	
Observation 1	 	cetuximab	 	biologic drug	 	 	 	 	 	4.41E-02	BNIP3L	 	
Observation 1	 	gamma-tocotrienol	 	chemical drug	 	 	 	 	 	4.41E-02	BCL2L1	 	
Observation 1	 	growth factor	 	group	 	 	 	 	 	4.41E-02	GLUL	 	
Observation 1	 	ibrutinib	 	chemical drug	 	 	 	 	 	4.41E-02	BCL2L1	 	
Observation 1	 	mirtazapine	 	chemical drug	 	 	 	 	 	4.41E-02	BCL2L1	 	
Observation 1	 	noscapine	 	chemical drug	 	 	 	 	 	4.41E-02	BCL2L1	 	
Observation 1	 	selenite	 	chemical toxicant	 	 	 	 	 	4.41E-02	BCL2L1	 	
Observation 1	 	xanthine	 	chemical - endogenous mammalian	 	 	 	 	 	4.41E-02	SLC2A1	 	
Observation 1	 	zeranol	 	chemical - endogenous mammalian	 	 	 	 	 	4.41E-02	BCL2L1	 	
Observation 1	 	ELAVL1	 	other	 	 	 	 	 	4.50E-02	ABCA1,BCL2L1	 	
Observation 1	 	doxorubicin	 	chemical drug	 	 	 	 	 	4.54E-02	BCL2L1,BNIP3L,CTSB,YBX1	 	
Observation 1	 	camptothecin	 	chemical drug	 	 	 	 	 	4.62E-02	BCL2L1,BNIP3L,GRINA,OPTN,SIAH2	 	
Observation 1	 	Esrra	 	transcription regulator	 	 	 	 	 	4.66E-02	PYGL,SLC2A1	 	
Observation 1	 	phenethyl isothiocyanate	 	chemical drug	 	 	 	 	 	4.66E-02	BCL2L1,MAP2K3	 	
Observation 1	 	OGA	 	enzyme	 	0.000	 	-0.090	0.180	4.70E-02	BCL2L1,CREB5,GLUL,PYGL	 	
Observation 1	 	1'-acetoxychavicol acetate	 	chemical reagent	 	 	 	 	 	4.72E-02	BCL2L1	 	
Observation 1	 	24-hydroxycholesterol	 	chemical - endogenous mammalian	 	 	 	 	 	4.72E-02	ABCA1	 	
Observation 1	 	ADP	 	chemical - endogenous mammalian	 	 	 	 	 	4.72E-02	BSG	 	
Observation 1	 	AURKA	 	kinase	 	 	 	 	 	4.72E-02	BCL2L1	 	
Observation 1	 	BDKRB2	 	g-protein coupled receptor	 	 	 	 	 	4.72E-02	SNCA	 	
Observation 1	 	CLCN5	 	ion channel	 	 	 	 	 	4.72E-02	CTSB	 	
Observation 1	 	EHHADH	 	enzyme	 	 	 	 	 	4.72E-02	ACSL1	 	
Observation 1	 	ENPP2	 	enzyme	 	 	 	 	 	4.72E-02	SLC2A1	 	
Observation 1	 	FNDC5	 	other	 	 	 	 	 	4.72E-02	ALPL	 	
Observation 1	 	PPARα-RXRα	 	complex	 	 	 	 	 	4.72E-02	ABCA1	 	
Observation 1	 	TNFSF9	 	cytokine	 	 	 	 	 	4.72E-02	BCL2L1	 	
Observation 1	 	U18666A	 	chemical reagent	 	 	 	 	 	4.72E-02	ABCA1	 	
Observation 1	 	ZBTB33	 	transcription regulator	 	 	 	 	 	4.72E-02	BCL6	 	
Observation 1	 	ZNF148	 	transcription regulator	 	 	 	 	 	4.72E-02	BCL2L1	 	
Observation 1	 	deguelin	 	chemical drug	 	 	 	 	 	4.72E-02	BCL2L1	 	
Observation 1	 	leupeptin	 	chemical - protease inhibitor	 	 	 	 	 	4.72E-02	ABCA1	 	
Observation 1	 	fatty acid	 	chemical - endogenous mammalian	 	 	 	 	 	4.74E-02	ABCA1,SLC2A1	 	
Observation 1	 	pyrrolidine dithiocarbamate	 	chemical reagent	 	 	 	 	 	4.74E-02	BCL2L1,SLC2A1	 	
Observation 1	 	SREBF1	 	transcription regulator	 	 	 	 	 	4.77E-02	ABCA1,ACSL1,BCL2L1	 	
Observation 1	 	methylselenic acid	 	chemical reagent	 	 	 	 	 	4.77E-02	BCL2L1,BLVRB,MAP2K3	 	
Observation 1	 	plicamycin	 	chemical drug	 	 	 	 	 	4.82E-02	ABCA1,BNIP3L	 	

Causal Networks for My Projects->AIH_WGCNA->Unique to Elites - 2019-06-04 10:46 PM - 2019-06-04 10:50 PM->Observation 1
Master Regulator	Molecule Type	Expr Log Ratio	Depth	Predicted Activation State	Notes	Activation z-score	p-value of overlap	Network bias-corrected p-value	Participating regulators	Target molecules in dataset	Causal network	Target-connected regulators	Relationships Between Master Regulators(Increases/Downstream)	Relationships Between Master Regulators(Decreases/Downstream)	Relationships Between Master Regulators(Affects/Downstream)	Relationships Between Master Regulators(Increases/Upstream)	Relationships Between Master Regulators(Decreases/Upstream)	Relationships Between Master Regulators(Affects/Upstream)	Relationships Between Master Regulators(Increases/Both)	Relationships Between Master Regulators(Decreases/Both)	Relationships Between Master Regulators(Affects/Both)	
magnesium-adenosine triphosphate	chemical - endogenous mammalian	 	2	 	 	-1.265	3.83E-08	2.00E-04	magnesium-adenosine triphosphate,SRC,TGM2	ALPL,AQP9,BCL2L1,BCL6,CTSB,DDX60L,OAS2,PARP9,SAMD9L,SLC2A1	10 (3)	2	 	 	 	 	TGM2	 	 	 	 	
Immunoglobulin	complex	 	1	Inhibited	 	-2.530	5.89E-08	2.00E-04	Immunoglobulin	ACSL1,ADIPOR1,AQP9,BCL2L1,BCL6,BLVRB,CRISPLD2,GMPR,SLC25A37,SLC2A1	10 (1)	1	BTK,CRLF2,HLA-B,IL13RA1	 	 	IL10RA,IL21,PI3K (family),PRDM1,TNFRSF11A	IGL,IRF7,LILRB3	 	 	 	 	
CD 437	chemical drug	 	2	Activated	 	2.324	1.37E-07	9.00E-04	caspase,CD 437,MAPK14,MAPK8,P38 MAPK,TGM2	ABCA1,ALPL,ANK1,AQP9,BCL6,BNIP3L,DDX60L,FOXO4,GLUL,OAS2,PARP9,SAMD9L,SLC25A37,UBA52,YBX1	15 (6)	6	 	 	 	TGM2	ENO1,SAP18,SET	 	 	 	 	
cysteamine	chemical drug	 	2	 	biased	-0.302	1.97E-07	4.00E-04	CA4,cysteamine,STAT3	ANK1,BCL2L1,BCL6,BNIP3L,CTSB,GBP5,MXI1,OAS2,SLC2A1,SLC4A1,SPTB	11 (3)	3	 	 	 	CA4,PRL	 	 	 	 	 	
WT1	transcription regulator	 	3	 	 	0.365	2.52E-07	7.00E-03	AR,CASP3,caspase,CDK2,CDK4,CDX2,CTNNB1,DICER1,E2F1,EIF2AK2,FGFR1,FOS,FOXO1,mir-21,MYC,PGR,PI3K (complex),PRKCD,PTEN,RALA,RB1,RBL2,SDC1,SMARCA4,SOX2,STAT1,STAT3,TERT,TP53,TP63,WT1	ADIPOR1,ALPL,ANK1,APOBEC3A,BAG1,BCL2L1,BCL6,BNIP3L,FOXO4,GBP5,GLUL,GRINA,IGF2BP2,KCNJ15,MAP2K3,MPP1,MXI1,NUCB1,OAS2,PARP9,PYGL,RBM38,SAMD9L,SLC25A37,SLC2A1,SLC38A5,SNX3,ST6GALNAC4,UBE2H,YBX1	30 (31)	26	bortezomib,enterotoxin B,tretinoin	 	 	BTK,EPO,NR5A1	LSS	 	 	 	 	
Gata	group	 	3	 	 	0.209	3.17E-07	7.60E-03	26s Proteasome,Gata,GATA1,GATA2,GATA3,GATA4,IFNG,IL10,RORA,SPI1,STAT1,STAT3,STAT4	ADIPOR1,ANK1,AQP9,BCL2L1,BLVRB,BNIP3L,BSG,CTSB,DDX60L,GLUL,GMPR,LYL1,MME,MXI1,OAS2,OPTN,PARP9,PYGL,SAMD9L,SLC4A1,SNCA,SPTB,UBE2H	23 (13)	12	 	 	 	 	 	 	 	 	 	
GATA1	transcription regulator	 	2	Activated	biased	2.138	3.47E-07	1.40E-03	GATA1,SPI1,STAT1,STAT3	ABCA1,ANK1,BCL2L1,BLVRB,BNIP3L,LYL1,MME,MXI1,OAS2,SAMD9L,SLC2A1,SLC4A1,SNCA,SPTB	14 (4)	4	KLF13	filgrastim	 	MYCN,STAT4	 	 	 	 	 	
PRDM1	transcription regulator	 	3	 	 	-1.414	5.43E-07	3.60E-03	BAX,BID,CASP3,CASP9,caspase,DICER1,EIF2AK2,IL18,PDCD1,PI3K (family),PRDM1,PRKCD,PTEN,STAT1	ACSL1,ALPL,APOBEC3A,BCL2L1,BCL6,BSG,CRISPLD2,CTSB,FOXO4,GBP5,GLUL,IGF2BP2,PARP9,PYGL,RBM38,SAMD9L,SIAH2,SLC25A37	18 (14)	12	IL21,Immunoglobulin,PRMT7,STAT4,TCR	bortezomib,miR-127-3p (miRNAs w/seed CGGAUCC),TCF7	 	ATG7	BTK,REG1A	 	 	 	 	
EGR3	transcription regulator	 	3	Inhibited	 	-2.043	5.85E-07	2.05E-02	AR,CEBPA,E2F1,EGR3,EIF2AK2,GATA1,HIF1A,Ifn,JUN,mir-21,P38 MAPK,PI3K (complex),RALA,RB1,SPI1,STAT1,STAT3,TGFB1,TP53,TP63	ABCA1,ADIPOR1,ALPL,ANK1,APOBEC3A,AQP9,BAG1,BCL2L1,BCL6,BLVRB,BNIP3L,BSG,FOXO4,HDGF,LYL1,MAP2K3,MME,MXI1,OAS2,PARP9,SAMD9L,SLC25A37,SLC2A1,SLC38A5,SLC4A1,SNCA,SPTB,UBE2H,YBX1	29 (20)	19	 	filgrastim	 	 	 	 	 	 	 	
cucurbitacin B	chemical - endogenous non-mammalian	 	3	 	biased	-0.192	6.71E-07	1.67E-02	AR,BTK,Calmodulin,CASP3,CASP9,caspase,CEBPA,CTNNB1,cucurbitacin B,DICER1,EIF2AK2,ERBB2,FOS,HOXA10,IL18,IRS1,JAK2,mir-21,P38 MAPK,PI3K (complex),PRKCD,PTEN,RALA,SHC1,STAT3,STAT4,TP63	ADIPOR1,ALPL,ANK1,AP2A1,APOBEC3A,BAG1,BCL2L1,BNIP3L,BSG,FOXO4,GBP5,GLUL,IGF2BP2,LYL1,MAP2K3,MME,MXI1,OAS2,PARP9,PHOSPHO1,PYGL,RBM38,SLC25A37,SLC2A1,SLC38A5,SNX3,UBE2H	27 (27)	24	 	 	 	 	 	 	 	 	 	
EPO	cytokine	 	1	 	biased	0.378	7.93E-07	5.00E-04	EPO	ANK1,BCL2L1,BCL6,BNIP3L,SLC4A1,STRADB,YBX1	7 (1)	1	TGM2,tretinoin,WT1	bortezomib	 	Ciap	 	 	 	 	 	
GW501516	chemical drug	 	3	Inhibited	 	-2.117	8.70E-07	1.60E-03	Akt,AMPK,CASP3,CEBPA,CREB1,CREM,DICER1,EIF2AK2,EP300,ERK1/2,EZH2,FOS,GATA1,GW501516,HMGA1,Insulin,IRF3,IRS1,KLF13,MAPK8IP1,mir-21,MITF,PDPK1,PLK3,PRKAA,PRKCQ,RELA,STAT1,STAT3,TNF	ABCA1,AP2A1,BCL6,BNIP3L,CRISPLD2,CTSB,FKBP8,GBP5,GMPR,GYPC,IGF2BP2,LYL1,MME,MXI1,NFIX,OPTN,PARP9,RBM38,SAMD9L,SIAH2,SLC25A37,SLC4A1,SLC6A8,SNCA,SNX3,SPTB,YBX1	27 (30)	27	 	 	 	 	 	 	 	 	 	
bupropion	chemical drug	 	3	 	 	0.243	9.10E-07	5.40E-03	BAX,BID,bupropion,CASP3,caspase,CYP2D6,DICER1,EIF2AK2,IL18,PRKCD,PTEN,SLC18A2,SLC6A4,STAT3,tamoxifen	ACSL1,APOBEC3A,AQP9,BCL2L1,BNIP3L,BSG,CTSB,GBP5,GLUL,IGF2BP2,MXI1,OAS2,PARP9,PYGL,RBM38,SLC2A1,SNCA	17 (15)	12	 	 	 	 	 	 	 	 	 	
IL13RA1	transmembrane receptor	 	3	 	biased	1.347	1.21E-06	2.64E-02	AR,BTK,Calmodulin,ERBB2,FOS,HOXA10,IFNG,IL13RA1,IRS1,JAK2,mir-21,P38 MAPK,PI3K (complex),SHC1,STAT3,STAT4,STAT6,TP63,TYK2	ACSL1,ADIPOR1,ALPL,ANK1,AP2A1,AQP9,BAG1,BCL6,BNIP3L,BSG,CTSB,DDX60L,GBP5,GMPR,MAP2K3,MME,MXI1,OAS2,OPTN,PARP9,PHOSPHO1,PYGL,SLC25A37,SLC2A1,SLC38A5,SNX3,UBE2H	27 (19)	16	 	 	 	Immunoglobulin	 	 	 	 	 	
filgrastim	biologic drug	 	3	 	 	1.604	1.31E-06	3.50E-03	CSF3R,filgrastim,STAT3	ACSL1,ADGRG3,ALPL,BCL2L1,BCL6,BNIP3L,GBP5,GRINA,IGF2BP2,MGAM,MME,MXI1,OAS2,SLC2A1	14 (3)	2	 	 	 	CSF3R,ENO1,FCER1G,GAPDH,HIPK2,TRPS1	CLC,CST5,CYP27A1,EGR3,GATA1,MMP12	 	 	 	 	
TCF/LEF	group	 	3	 	 	1.225	1.33E-06	1.99E-02	Alp,AR,C5,CEBPA,GATA3,HNF1A,LEF1,MYC,MYOD1,PI3K (family),PRDM1,PRL,TCF/LEF,TCF3,TCF7,TCF7L1,TCF7L2	ACSL1,ADIPOR1,ALPL,AQP9,BAG1,BCL2L1,BCL6,BLVRB,CREB5,CRISPLD2,DDX60L,FOXO4,GLUL,GMPR,LYL1,MME,NFIX,NUCB1,SAMD9L,SIAH2,SLC25A37,SLC2A1,SLC38A5,YBX1	24 (17)	12	 	 	 	 	 	 	 	 	 	
MMP12	peptidase	 	3	 	 	0.626	1.66E-06	1.77E-02	APP,AR,CEBPA,CTNNB1,CXCL3,F12,F2,FOS,IGF1R,IL1,IRS1,mir-21,MMP12,MMP2,MMP3,P38 MAPK,PI3K (complex),SERPINA1,STAT1,STAT3,TFPI,TP63	ACSL1,ADIPOR1,ANK1,AP2A1,BCL2L1,BCL6,BNIP3L,BSG,GBP5,GLUL,IGF2BP2,LYL1,MAP2K3,MME,MXI1,OAS2,SAMD9L,SLC25A37,SLC2A1,SLC38A5,SNX3,UBE2H,YBX1	23 (22)	17	IL21,PI3K (family)	filgrastim,N-cor	 	 	 	 	 	 	 	
SRT1720	chemical drug	 	2	 	 	-1.508	1.74E-06	2.30E-03	AMPK,bortezomib,SIRT1,SRT1720	ABCA1,ALPL,BCL2L1,BNIP3L,DCAF12,OAS2,SLC25A37,SLC2A1,SLC6A8,SNCA,YBX1	11 (4)	3	 	 	 	bortezomib	 	 	 	 	 	
