© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM
Date	Sat Dec 29 20:24:02 PST 2018
Analysis ID	17253753

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral Blood
control.tissue	Peripheral Blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	cyclomaltodextrin	 	chemical drug	 	 	 	 	 	9.29E-03	MMP8,S100A8	SREBF1,cholesterol,cyclomaltodextrin	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	palmitoleic acid	 	chemical - endogenous mammalian	 	 	 	 	 	9.29E-03	ABCA1,MPO	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	KLF4	0.235	transcription regulator	 	-0.053	bias	0.472	-1.273	9.33E-03	ALPL,ARG1,ASPRV1,DUSP1,GPA33,IFITM3,KLF5,SERPINA1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	melatonin	 	chemical - endogenous mammalian	 	-1.461	 	-0.059	-1.332	9.57E-03	IRS2,MMP9,MPO,STS,TLR4	APP,Ap1,CEBPB,CREBBP,FOS,IL6,JUN,MYC,NFKB1,NFkB (complex),NOS2,RELA,RNA polymerase II,STAT1,STAT3,melatonin	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	heparin	 	chemical - endogenous mammalian	 	-0.228	 	0.218	-0.642	9.70E-03	DUSP1,IL1R1,MMP9,TNFAIP6	CDKN1A,CEBPD,EGF,EGFR,FOXO3,HMGB1,IL1,MYC,NFKB1,NFKBIA,NFkB (complex),PPARG,SIN3A,SRF,STAT3,STAT5a/b,TP53,cytokine,heparin	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	GNB1	0.192	enzyme	 	 	 	 	 	9.88E-03	DUSP1,IL1R2,TSC22D3	FOXO3,GNB1,JUN,MAPK8,NR3C1	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	propofol	 	chemical drug	 	 	 	 	 	9.88E-03	MMP9,MPO,TLR4	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	PARP1	-0.130	enzyme	 	0.811	bias	0.420	-0.018	9.92E-03	ABCA1,CD274,FKBP5,TGFA,TLR4	HIF1A,HMGB1,IRF3,NFkB (complex),PARP1,RELA	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	cyclic AMP	 	chemical - endogenous mammalian	Activated	2.184	bias	0.510	 	1.04E-02	ABCA1,ARG1,CEBPD,FCGR1A,MMP9,PER1,SOCS3,TGFA	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	doxycycline	 	chemical drug	 	-1.944	 	-0.053	-1.841	1.06E-02	MMP8,MMP9,MPO,TLR2	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	IFNA10	 	cytokine	 	 	 	 	 	1.08E-02	IFIT1,ISG15	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	IFNA14	 	cytokine	 	 	 	 	 	1.08E-02	IFIT1,ISG15	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	IFNA21	 	cytokine	 	 	 	 	 	1.08E-02	IFIT1,ISG15	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	IFNA5	 	cytokine	 	 	 	 	 	1.08E-02	IFIT1,ISG15	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	IFNA6	 	cytokine	 	 	 	 	 	1.08E-02	IFIT1,ISG15	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	IFNA7	 	cytokine	 	 	 	 	 	1.08E-02	IFIT1,ISG15	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	LAMC1	-0.531	other	 	 	 	 	 	1.08E-02	ETS2,MYL4	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	N1,N11-diethylnorspermine	 	chemical drug	 	 	 	 	 	1.08E-02	SAT1,SMOX	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	NFkB (family)	 	group	 	 	 	 	 	1.08E-02	BSG,MMP9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	PIAS3	-0.087	transcription regulator	 	 	 	 	 	1.08E-02	HP,MMP9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	Ptprd	 	phosphatase	 	 	 	 	 	1.08E-02	A2M,CEBPD	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	TFCP2	-0.029	transcription regulator	 	 	 	 	 	1.08E-02	A2M,MMP9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	ZBP1	0.470	other	 	 	 	 	 	1.08E-02	ISG15,OAS1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	ebselen	 	chemical drug	 	 	 	 	 	1.08E-02	DUSP1,TLR4	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	loxoribine	 	chemical drug	 	 	 	 	 	1.08E-02	TLR4,TLR5	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	polyamines	 	chemical - other	 	 	 	 	 	1.08E-02	SAT1,TLR2	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	spermine	 	chemical - endogenous mammalian	 	 	 	 	 	1.08E-02	SAT1,TLR2	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	CBX5	-0.251	transcription regulator	Inhibited	-2.236	bias	-0.798	 	1.10E-02	CD24,CEACAM1,LCN2,OAS1,SELENBP1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	staurosporine	 	chemical - kinase inhibitor	 	-1.131	 	-0.111	-0.911	1.10E-02	CREG1,IFIT2,ISG15,MMP9,MPO	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	AR	-1.310	ligand-dependent nuclear receptor	 	1.217	bias	0.480	-0.025	1.10E-02	ABCA1,ADM,CA4,CACNA1C,ETS2,FKBP5,IL1R1,KCNJ2,PER1,PFKFB2,SLC22A4,TMEM158	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	carbon tetrachloride	 	chemical toxicant	Activated	2.400	bias	0.490	1.225	1.11E-02	DUSP1,GADD45A,HDGF,MMP9,RALB,SLC8A1,TGFA	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	IL6R	0.294	transmembrane receptor	 	1.091	bias	0.592	 	1.11E-02	A2M,HP,MMP9,SOCS3	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	MAP2K6	0.361	kinase	 	 	 	 	 	1.11E-02	IFIT2,IRS2,ISG15,MMP9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	TLR7/8	 	group	 	 	 	 	 	1.13E-02	BCL2A1,REPS2,TNFAIP6	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	conjugated linoleic acid	 	chemical drug	 	 	 	 	 	1.13E-02	DUSP1,MMP9,SOCS3	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	ACAT2	0.058	enzyme	 	 	 	 	 	1.14E-02	ABCA1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	ACSL1	0.817	enzyme	 	 	 	 	 	1.14E-02	ABCA1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	AP-1 decoy	 	chemical reagent	 	 	 	 	 	1.14E-02	DUSP1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	ASGR1	0.325	transmembrane receptor	 	 	 	 	 	1.14E-02	MMP9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	BANF1	-0.043	other	 	 	 	 	 	1.14E-02	S100A9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	CACNB2	-0.427	ion channel	 	 	 	 	 	1.14E-02	CACNA1C	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	Ctf2	 	cytokine	 	 	 	 	 	1.14E-02	SOCS3	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	ETP-46464	 	chemical reagent	 	 	 	 	 	1.14E-02	OASL	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	FBXO11	0.045	enzyme	 	 	 	 	 	1.14E-02	BCL6	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	GABRA2	 	ion channel	 	 	 	 	 	1.14E-02	TLR4	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	GBP2	0.475	enzyme	 	 	 	 	 	1.14E-02	MMP9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	Ifx	 	other	 	 	 	 	 	1.14E-02	CR1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	JPH2	 	enzyme	 	 	 	 	 	1.14E-02	SLC8A1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	LMAN1	-0.179	other	 	 	 	 	 	1.14E-02	F5	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	MORF4L1	0.119	other	 	 	 	 	 	1.14E-02	MYBL2	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	MORF4L2	0.009	other	 	 	 	 	 	1.14E-02	MYBL2	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	N(6)-methyl-2'-deoxyadenosine	 	chemical reagent	 	 	 	 	 	1.14E-02	SOCS3	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	PAR-1-specific peptide	 	chemical reagent	 	 	 	 	 	1.14E-02	OSM	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	PMF1/PMF1-BGLAP	0.001	transcription regulator	 	 	 	 	 	1.14E-02	SAT1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	PPP3CC	-0.146	phosphatase	 	 	 	 	 	1.14E-02	ITPKC	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	PX-866	 	chemical drug	 	 	 	 	 	1.14E-02	SORT1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	Ryr	 	group	 	 	 	 	 	1.14E-02	KCNJ2	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	SLC2A12	 	transporter	 	 	 	 	 	1.14E-02	SLC1A5	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	SNTB1	0.037	other	 	 	 	 	 	1.14E-02	ABCA1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	SR 48968	 	chemical drug	 	 	 	 	 	1.14E-02	TSPOAP1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	SSBP3	0.020	transcription regulator	 	 	 	 	 	1.14E-02	EPB42	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	STARD3	0.028	transporter	 	 	 	 	 	1.14E-02	ABCA1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	STX12	0.256	other	 	 	 	 	 	1.14E-02	ABCA1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	TFAP2D	 	transcription regulator	 	 	 	 	 	1.14E-02	MT2A	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	THSD4	 	other	 	 	 	 	 	1.14E-02	MMP9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	TIMELESS	-0.238	other	 	 	 	 	 	1.14E-02	PER1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	TMEM184A	-0.245	other	 	 	 	 	 	1.14E-02	DUSP1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	TNNC1	 	other	 	 	 	 	 	1.14E-02	SLC8A1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	TRAK2	0.338	transporter	 	 	 	 	 	1.14E-02	KCNJ2	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	ZNF184	-0.069	transcription regulator	 	 	 	 	 	1.14E-02	S100A9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	alectinib	 	chemical drug	 	 	 	 	 	1.14E-02	CD274	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	alpha-hederin	 	chemical reagent	 	 	 	 	 	1.14E-02	MMP9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	arsenic trichloride	 	chemical reagent	 	 	 	 	 	1.14E-02	GADD45A	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	beta-lactose	 	chemical - endogenous mammalian	 	 	 	 	 	1.14E-02	MMP9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	budesonide/formoterol	 	chemical drug	 	 	 	 	 	1.14E-02	CD274	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	cabozantinib	 	chemical drug	 	 	 	 	 	1.14E-02	CD274	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	colestimide	 	chemical drug	 	 	 	 	 	1.14E-02	ABCA1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	dexamethasone/tobramycin	 	chemical drug	 	 	 	 	 	1.14E-02	TLR2	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	fluticasone/salmeterol	 	chemical drug	 	 	 	 	 	1.14E-02	CD274	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	iproniazid	 	chemical drug	 	 	 	 	 	1.14E-02	TSPOAP1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	limonoate D-ring-lactone	 	chemical - endogenous non-mammalian	 	 	 	 	 	1.14E-02	TLR4	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	miR-105-5p (and other miRNAs w/seed CAAAUGC)	 	mature microrna	 	 	 	 	 	1.14E-02	TLR2	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	miR-33-5p (and other miRNAs w/seed UGCAUUG)	 	mature microrna	 	 	 	 	 	1.14E-02	ABCA1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	miR-513a-5p (miRNAs w/seed UCACAGG)	 	mature microrna	 	 	 	 	 	1.14E-02	CD274	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	morphiceptin	 	chemical reagent	 	 	 	 	 	1.14E-02	MMP9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	olesoxime	 	chemical drug	 	 	 	 	 	1.14E-02	MPO	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	rifamycin SV	 	chemical drug	 	 	 	 	 	1.14E-02	BCL6	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	tandospirone	 	chemical drug	 	 	 	 	 	1.14E-02	PER1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	trametinib	 	chemical drug	 	 	 	 	 	1.14E-02	CD274	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	triazolam	 	chemical drug	 	 	 	 	 	1.14E-02	PER1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	cholecalciferol	 	chemical - endogenous mammalian	Activated	2.219	bias	0.438	1.246	1.14E-02	CAMP,CDA,CEBPD,FCAR,MCEMP1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	UCP1	 	transporter	 	1.408	bias	0.263	0.770	1.14E-02	GADD45A,IFIT1B,IFIT2,IFIT3,OAS3,SMOX	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	CCL5	-0.240	cytokine	 	 	 	 	 	1.16E-02	CD163,DUSP1,MMP9,TLR4	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	cerivastatin	 	chemical drug	 	 	 	 	 	1.16E-02	MMP9,MYBL2,S100A8,S100A9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	dinoprost	 	chemical - endogenous mammalian	 	1.690	bias	0.296	1.189	1.16E-02	ADM,MMP9,NFIL3,TGFA	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	docosahexaenoic acid	 	chemical drug	 	1.000	bias	-0.291	1.701	1.18E-02	ABCA1,ARG1,BCL2A1,FOXO3,MMP9,SOCS3	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	vorinostat	 	chemical drug	 	-0.896	 	0.086	-1.106	1.19E-02	DUSP1,KLF1,MMP9,MYBL2,OSM,SOCS3,TXN	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	nitrofurantoin	 	chemical drug	 	0.896	 	0.102	0.649	1.21E-02	A2M,GADD45A,LGALS3,SELENBP1,SERPINA1,TXN	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	JAK3	0.258	kinase	 	 	 	 	 	1.21E-02	BCL6,CD274,SOCS3	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	Laminin (complex)	 	complex	 	 	 	 	 	1.21E-02	ETS2,MMP9,MYL4	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	fasudil	 	chemical drug	 	 	 	 	 	1.21E-02	ARG1,MMP9,TLR4	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	phenacetin	 	chemical drug	 	 	 	 	 	1.21E-02	A2M,LCN2,LGALS3	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	MMP9	0.902	peptidase	 	 	 	 	 	1.22E-02	GADD45A,MATK,MMP9,SERPINA1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	1'-acetoxychavicol acetate	 	chemical reagent	 	 	 	 	 	1.23E-02	BCL2A1,MMP9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	CRTC1	-0.298	transcription regulator	 	 	 	 	 	1.23E-02	MT2A,PER1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	IFNA16	 	cytokine	 	 	 	 	 	1.23E-02	IFIT1,ISG15	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	IFNA8	 	cytokine	 	 	 	 	 	1.23E-02	IFIT1,ISG15	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	calpeptin	 	chemical reagent	 	 	 	 	 	1.23E-02	MMP9,TLR4	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	lonafarnib	 	chemical drug	 	 	 	 	 	1.23E-02	BCL2A1,MMP9	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	miR-18a-5p (and other miRNAs w/seed AAGGUGC)	 	mature microrna	 	 	 	 	 	1.23E-02	E2F2,HP	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	selumetinib	 	chemical drug	 	 	 	 	 	1.23E-02	CD274,FOXO3	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	norepinephrine	 	chemical - endogenous mammalian	 	1.786	bias	0.446	0.731	1.24E-02	ABCA1,DUSP1,GALNT14,IRS2,MMP9,PER1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	N-acetyl-L-cysteine	 	chemical drug	Inhibited	-2.611	bias	-0.448	-1.441	1.25E-02	ADM,BCL2A1,BSG,DUSP1,FOXO3,MMP9,TXN	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	MEF2C	0.105	transcription regulator	 	1.000	bias	0.535	 	1.26E-02	CACNA1C,KCNJ2,MMP8,MYL4,SLC8A1	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	celecoxib	 	chemical drug	 	 	 	 	 	1.26E-02	BCL2A1,GADD45A,MMP9,TLR2,TLR4	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	ABCB6	 	transporter	 	 	 	 	 	1.29E-02	GLRX5,KLF1,SLC25A37	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	SERPINA1	0.622	other	 	 	 	 	 	1.29E-02	ELANE,TLR2,TLR4	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	retinoid	 	chemical drug	 	 	 	 	 	1.29E-02	CEACAM1,DUSP1,TLR2	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	IGF2	1.837	growth factor	 	 	 	 	 	1.31E-02	DUSP1,GADD45A,IFITM2,MYBL2,SAT1,SOCS3	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	ciglitazone	 	chemical drug	 	-0.577	 	-0.155	-0.308	1.33E-02	ABCA1,LCN2,MMP9,MPO	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	TSC2	-0.131	other	 	-0.555	bias	-0.426	0.390	1.35E-02	A2M,CREG1,IFITM3,IRS2,LGALS3	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	CD40	-0.152	transmembrane receptor	 	0.506	bias	0.510	 	1.37E-02	BCL2A1,BCL6,DUSP1,LGALS3,MMP9,SAMSN1,TLR2	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	N-formyl-Met-Leu-Phe	 	chemical reagent	 	 	 	 	 	1.37E-02	FCGR1A,MMP8,OSM	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	SKIL	0.104	transcription regulator	 	 	 	 	 	1.37E-02	DCHS1,PLSCR1,SLC1A5	 	
AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM	 	acetovanillone	 	chemical drug	 	 	 	 	 	1.37E-02	DUSP1,MMP9,TXN	 	
