© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHnocirrhosis-vs-healthy
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIHnocirrhosis-vs-healthy
Date	Tue Jan 29 21:37:22 PST 2019
Analysis ID	17364207

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHnocirrhosis-vs-healthy
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
DFP 00129	chemical reagent	 	2	Activated	 	3.845	1.25E-31	1.00E-04	dexamethasone,DFP 00129,MIF	ACSL1,ADM,ALPL,ANXA3,ARG1,ASPH,BCL6,C3AR1,CD163,CD177,CD274,CDKN1A,CEBPD,CLEC4D,COL6A2,CRISPLD2,CXCL16,CYSTM1,DUSP1,ECHDC3,EPSTI1,ERLIN1,ETS2,FCAR,FCER1G,FGD4,FKBP5,GADD45A,GBP1,IFIT1,IFIT2,IFIT3,IFITM3,IL18R1,IL18RAP,IL1R1,IL1R2,IRAK3,IRS2,ITPKC,LCN2,LILRA5,MGAM,MMP8,NAIP,NFIL3,NLRC4,OASL,OSM,PFKFB2,RSAD2,S100A8,S100A9,SAMSN1,SERPING1,SOCS3,SORT1,SRGN,SULT1B1,TLR2,TLR5,TNFAIP6,TRIM22,TSC22D3,VNN1	65 (3)	2	 	 	 	dexamethasone	MIF	 	 	 	 	
DP 00477	chemical reagent	 	2	Activated	 	3.845	1.25E-31	1.00E-04	dexamethasone,DP 00477,MIF	ACSL1,ADM,ALPL,ANXA3,ARG1,ASPH,BCL6,C3AR1,CD163,CD177,CD274,CDKN1A,CEBPD,CLEC4D,COL6A2,CRISPLD2,CXCL16,CYSTM1,DUSP1,ECHDC3,EPSTI1,ERLIN1,ETS2,FCAR,FCER1G,FGD4,FKBP5,GADD45A,GBP1,IFIT1,IFIT2,IFIT3,IFITM3,IL18R1,IL18RAP,IL1R1,IL1R2,IRAK3,IRS2,ITPKC,LCN2,LILRA5,MGAM,MMP8,NAIP,NFIL3,NLRC4,OASL,OSM,PFKFB2,RSAD2,S100A8,S100A9,SAMSN1,SERPING1,SOCS3,SORT1,SRGN,SULT1B1,TLR2,TLR5,TNFAIP6,TRIM22,TSC22D3,VNN1	65 (3)	2	 	 	 	dexamethasone	MIF	 	 	 	 	
HTS 11308	chemical reagent	 	2	Activated	 	3.845	1.25E-31	1.00E-04	dexamethasone,HTS 11308,MIF	ACSL1,ADM,ALPL,ANXA3,ARG1,ASPH,BCL6,C3AR1,CD163,CD177,CD274,CDKN1A,CEBPD,CLEC4D,COL6A2,CRISPLD2,CXCL16,CYSTM1,DUSP1,ECHDC3,EPSTI1,ERLIN1,ETS2,FCAR,FCER1G,FGD4,FKBP5,GADD45A,GBP1,IFIT1,IFIT2,IFIT3,IFITM3,IL18R1,IL18RAP,IL1R1,IL1R2,IRAK3,IRS2,ITPKC,LCN2,LILRA5,MGAM,MMP8,NAIP,NFIL3,NLRC4,OASL,OSM,PFKFB2,RSAD2,S100A8,S100A9,SAMSN1,SERPING1,SOCS3,SORT1,SRGN,SULT1B1,TLR2,TLR5,TNFAIP6,TRIM22,TSC22D3,VNN1	65 (3)	2	 	 	 	dexamethasone	MIF	 	 	 	 	
HTS 12696	chemical reagent	 	2	Activated	 	3.845	1.25E-31	1.00E-04	dexamethasone,HTS 12696,MIF	ACSL1,ADM,ALPL,ANXA3,ARG1,ASPH,BCL6,C3AR1,CD163,CD177,CD274,CDKN1A,CEBPD,CLEC4D,COL6A2,CRISPLD2,CXCL16,CYSTM1,DUSP1,ECHDC3,EPSTI1,ERLIN1,ETS2,FCAR,FCER1G,FGD4,FKBP5,GADD45A,GBP1,IFIT1,IFIT2,IFIT3,IFITM3,IL18R1,IL18RAP,IL1R1,IL1R2,IRAK3,IRS2,ITPKC,LCN2,LILRA5,MGAM,MMP8,NAIP,NFIL3,NLRC4,OASL,OSM,PFKFB2,RSAD2,S100A8,S100A9,SAMSN1,SERPING1,SOCS3,SORT1,SRGN,SULT1B1,TLR2,TLR5,TNFAIP6,TRIM22,TSC22D3,VNN1	65 (3)	2	 	 	 	dexamethasone	MIF	 	 	 	 	
ML 00144	chemical reagent	 	2	Activated	 	3.845	1.25E-31	1.00E-04	dexamethasone,MIF,ML 00144	ACSL1,ADM,ALPL,ANXA3,ARG1,ASPH,BCL6,C3AR1,CD163,CD177,CD274,CDKN1A,CEBPD,CLEC4D,COL6A2,CRISPLD2,CXCL16,CYSTM1,DUSP1,ECHDC3,EPSTI1,ERLIN1,ETS2,FCAR,FCER1G,FGD4,FKBP5,GADD45A,GBP1,IFIT1,IFIT2,IFIT3,IFITM3,IL18R1,IL18RAP,IL1R1,IL1R2,IRAK3,IRS2,ITPKC,LCN2,LILRA5,MGAM,MMP8,NAIP,NFIL3,NLRC4,OASL,OSM,PFKFB2,RSAD2,S100A8,S100A9,SAMSN1,SERPING1,SOCS3,SORT1,SRGN,SULT1B1,TLR2,TLR5,TNFAIP6,TRIM22,TSC22D3,VNN1	65 (3)	2	 	 	 	dexamethasone	MIF	 	 	 	 	
RDR 03785	chemical reagent	 	2	Activated	 	3.845	1.25E-31	1.00E-04	dexamethasone,MIF,RDR 03785	ACSL1,ADM,ALPL,ANXA3,ARG1,ASPH,BCL6,C3AR1,CD163,CD177,CD274,CDKN1A,CEBPD,CLEC4D,COL6A2,CRISPLD2,CXCL16,CYSTM1,DUSP1,ECHDC3,EPSTI1,ERLIN1,ETS2,FCAR,FCER1G,FGD4,FKBP5,GADD45A,GBP1,IFIT1,IFIT2,IFIT3,IFITM3,IL18R1,IL18RAP,IL1R1,IL1R2,IRAK3,IRS2,ITPKC,LCN2,LILRA5,MGAM,MMP8,NAIP,NFIL3,NLRC4,OASL,OSM,PFKFB2,RSAD2,S100A8,S100A9,SAMSN1,SERPING1,SOCS3,SORT1,SRGN,SULT1B1,TLR2,TLR5,TNFAIP6,TRIM22,TSC22D3,VNN1	65 (3)	2	 	 	 	dexamethasone	MIF	 	 	 	 	
dexamethasone	chemical drug	 	1	Activated	 	3.906	3.69E-30	1.00E-04	dexamethasone	ACSL1,ADM,ALPL,ANXA3,ASPH,BCL6,C3AR1,CD163,CD177,CD274,CDKN1A,CEBPD,CLEC4D,COL6A2,CRISPLD2,CYSTM1,DUSP1,ECHDC3,EPSTI1,ERLIN1,ETS2,FCAR,FCER1G,FGD4,FKBP5,GADD45A,GBP1,IFIT1,IFIT2,IFIT3,IFITM3,IL18R1,IL18RAP,IL1R1,IL1R2,IRAK3,IRS2,ITPKC,LCN2,LILRA5,MGAM,MMP8,NAIP,NFIL3,NLRC4,OASL,OSM,PFKFB2,RSAD2,S100A8,S100A9,SAMSN1,SERPING1,SOCS3,SORT1,SRGN,SULT1B1,TLR2,TLR4,TLR5,TNFAIP6,TSC22D3,VNN1	63 (1)	1	BTB 09588,DFP 00129,DP 00477,HTS 11308,HTS 12696,ML 00144,RDR 03785	 	 	ACSL1,ADRB2,APOA1,BAX,BRCA1,BSCL2,C3,CCNG2,CDK5,CEBPA,CFD,CMKLR1,CNN3,cyclic GMP,EDN2,EDNRA,FABP4,FABP5,GAB1,GAPDH,GNAQ,IFN Beta,IL10,IL13RA2,LPIN1,MAPK1,NPPA,NTF3,ORM1,OXTR,PDE3A,PNMT,PREP,PRKCA,PROK2,PROTEASE,PSAP,PTGDS,PTGFRN,REG3A,S100A8,SLA,SLC2A4,SRF,TGFB2,TGM2,TLR5,TRHR,UBE2B	APLN,AVP,BAG1,BANF1,CASP4,CD46,Collagen Alpha1,CSF1R,CSF2,CXCL10,DDX58,ETV7,FGF5,HMGB1,HSPA5,HSPH1,IFNA4,IFNG,IGF2BP2,IL12B,IL13,IL17A,IL1A,IL1B,IL1RN,IL21,IL36A,IL5RA,IL6,IRF1,IRF3,IRF5,IRF7,IRF9,KLF5,KLRC4-KLRK1/KLRK1,LAT,LMO4,LPAR1,MMP2,NFKB2,NFKBIZ,NOS2,NR4A3,OSM,PDE4B,PGR,PRL,RARRES3,S100A9,SLC2A1,SOCS1,SPI1,STAR,STAT1,STAT5a/b,TAF6,TH2 Cytokine,TLR3,TNFSF11,VCAN	 	 	 	 	
lipopolysaccharide	chemical drug	 	1	Activated	biased	5.824	2.66E-23	1.00E-04	lipopolysaccharide	ACSL1,ADM,ANXA3,ARG1,C3AR1,CD163,CD274,CDKN1A,CEACAM8,CEBPD,CLEC4D,CLEC4E,CXCL16,DUSP1,ELANE,ETS2,FCER1G,GADD45A,GBP1,HMGB2,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IL18R1,IL18RAP,IL1R1,IL1R2,IRAK3,LCN2,LTF,MMP8,MPO,OASL,OSM,PGLYRP1,PLSCR1,RSAD2,S100A8,S100A9,SAMSN1,SAT1,SOCS3,STS,TLR2,TLR4,TLR5,TNFAIP6,TREM1,TRIM22,TSC22D3	52 (1)	1	ethanol	 	 	12-hydroxyeicosatetraenoic acid,ARG2,BAX,BTK,CASP4,CD300LF,CD46,CDH2,CEBPA,CEBPE,COPS5,corticosteroid,CREB3L3,CSF,CSF2,CSF2RA,CSF2RB,CSF3,CSF3R,CTSC,CXCL10,cyclic GMP,DDX58,EIF2AK2,ETV7,F12,FABP5,FGR,FLT4,GAB1,HSPA5,Ifn,IFN alpha/beta,IFN Beta,IFNA1/IFNA13,IFNA2,IFNA4,IFNG,IFNK,IFNL1,IFNW1,IgG,IKBKE,IL10,IL12B,IL12RB2,IL13,IL13RA1,IL17A,IL1A,IL1B,IL1RN,IL21,IL21R,IL36A,IL4,IL5RA,IL6,INSIG1,Interferon alpha,IRF1,IRF2,IRF3,IRF5,IRF7,IRF9,Irgm1,iron,LPAR1,MAPK1,MIF,miR-146a-5p (and other miRNAs w/seed GAGAACU),MMP2,MSC,MYD88,NDFIP1,NFKB2,NFKBIZ,NOS2,NR4A3,NRAS,OPRM1,ORM1,OSM,PARP,PBK,PDE4B,peroxynitrite,PLA2G5,PRDM1,PROTEASE,PTGDS,PTK,RARRES3,RGS16,S100A8,S100A9,SARM1,SATB1,SDC4,SLAMF1,SLC2A1,SOCS1,SPI1,STAT1,STAT2,STAT5a/b,STAT6,TFAM,TGFB2,TGM2,THBS2,TICAM1,Tlr,TLR2/3/4,TLR2/3/4/9,TLR3,TLR3/4,TLR5,TLR7,Tnf (family),TNFSF11,TREM1,TRIM25,UCN (family),ULBP1,ULBP2	ABCA1,ACSL1,ADRB2,ANGPTL3,APOA1,Beta ark,CCNG2,CFD,CFTR,CSF1R,FABP4,let-7,LPIN1,MED1,NPPA,PGR,PRKCA,PROC,SMAD2,SNX5,STAR,TEK,Tlr13,TRG	 	 	 	 	
IFNG	cytokine	-0.521	1	Activated	biased	3.727	4.48E-22	1.00E-04	IFNG	ABCA1,ADM,AIM2,AQP9,BATF2,CD163,CD274,CDKN1A,CEBPD,CLEC4E,CXCL16,DUSP1,ETS2,FCER1G,FCGR1A,FCGR1B,FKBP5,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL18RAP,IL1R1,IRS2,LCN2,LY6E,OASL,OSM,PLSCR1,RSAD2,S100A8,S100A9,SERPING1,SLC8A1,SOCS3,TLR2,TLR4,TLR5,TNFAIP6,TRIM22,TSC22D3	45 (1)	1	CD244,CpG oligonucleotide,dextran sulfate,E. coli B4 lipopolysaccharide,E. coli B5 lipopolysaccharide,E. coli lipopolysaccharide,fumonisin B1,GW9662,IFN alpha/beta,IFNA1/IFNA13,IFNA10,IFNA14,IFNA16,IFNA17,IFNA2,IFNA21,IFNA4,IFNA7,Ifnar,IFNL1,IFNW1,IL17C,IL21R,immune complex,isatoribine,isotretinoin,lipopolysaccharide,MAVS,naltrexone,NCR1,NRAS,Pam3-Cys,PDE4B,peptidoglycan,phorbol myristate acetate,poly rI:rC-RNA,resiquimod,ribavirin,RIPK3,SKAP1,TEK,TICAM1,Tlr,TNFRSF8,tretinoin,TRG,trinitrobenzenesulfonic acid,ULBP1,ULBP2,VCAN	5-N-ethylcarboxamido adenosine,7-nitroindazole,ADRB2,AIRE,APLN,carbonyl cyanide p-(trifluoromethoxy)phenylhydrazone,CD46,corticosteroid,cycloheximide,dexamethasone,ethanol,GABA,glucosylceramide,INSIG1,ITCH,misoprostol,OPRM1,PPT1,SB203580,sunitinib,tipifarnib,Tlr11,tofacitinib,UCN,wogonin	 	12-hydroxyeicosatetraenoic acid,BAX,CDK5,CEBPA,CFTR,CRK,CRKL,CSF2RB,cyclic GMP,DDX5,DDX58,ETV7,FGF9,FLT4,HSP90AB1,IKBKE,IL1A,IRF5,IRF7,iron,ISGF3,LAT2,LIMK1,MAPK1,MED1,MMP2,MRAS,NFKB2,PARP9,PBK,peroxynitrite,RARRES3,S100A8,S1PR3,SLC2A1,SP110,SPI1,STAT5a/b,Vla-4	ABCA1,ADCY5,ARG2,BUD23,Cebp,CSF1R,CTSC,DUSP9,FGR,Gm-csfR,GPER1,HOXA10,HSPA5,Ifn,LPAR4,PRKCA,PRL,RAP2B,SLC2A4,STAR,TLR5,VPS26B	 	 	 	 	
HOXA3	transcription regulator	0.571	2	Activated	 	3.402	3.72E-21	1.00E-04	HOXA3,SPI1,STAT6	ACSL1,ARG1,BCL6,C3AR1,CDKN1A,ELANE,FCER1G,FCGR1A,IFI27,IFIT1,IFIT2,IFITM3,IL18R1,IL1R2,IRAK3,IRS2,LTF,LY6E,NFIL3,OASL,PLSCR1,RSAD2,SAMSN1,SPATA6,TLR2,TLR4,TREM1,TRIM22	28 (3)	3	tretinoin	 	 	ANXA2,Cdc42,SPI1,STAT6	GFI1B,SLAMF1	 	 	 	 	
EBF1	transcription regulator	-0.101	2	Activated	biased	4.644	1.58E-19	1.00E-04	Akt,CEBPA,EBF1,EP300,ERK1/2,IRS1,STAT1	ACSL1,ADM,ASPRV1,B4GALT5,BATF2,BCL6,C3AR1,CD274,CEBPD,DUSP1,ELANE,FCAR,FCER1G,FCGR1A,FKBP5,GADD45A,GBP1,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,LCN2,LTF,MMP8,NFIL3,OASL,RSAD2,S100A8,S100A9,SECTM1,SLC8A1,SOCS3,TLR2,TLR4,TNFAIP6,TSC22D3,TUBB2A,VNN1	39 (7)	7	STAT5a/b	 	 	CD79B,CRK,CXCL10,GFI1B,IL6,IRF1,IRF7,MYD88,SLC2A4,SOCS4,STAT1,TLR3	CD244,PRDM1	 	 	 	 	
CEBPA	transcription regulator	0.160	2	Activated	biased	3.703	2.23E-19	1.00E-04	CEBPA,CREBBP,IL6ST,PPARG,SREBF1,STAT3,TYK2	ACSL1,ADM,ARG1,ASPRV1,BCL6,C3AR1,CD274,CDKN1A,CEBPD,ELANE,FCAR,FCER1G,FCGR1A,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL1R2,IRS2,LCN2,LTF,MMP8,MPO,NFIL3,OASL,PLIN5,RSAD2,S100A8,S100A9,SECTM1,SOCS3,TLR2,TLR4,TNFAIP6,TSC22D3,TUBB2A,VNN1	42 (7)	7	bardoxolone,BTK,CSF3,dexamethasone,IFNG,IL13,IL1B,lipopolysaccharide,mono-(2-ethylhexyl)phthalate,PGR,phorbol myristate acetate,polyamines,R5020,TNFSF11,urethane	Cdc42,E. coli B5 lipopolysaccharide,E. coli lipopolysaccharide,ethanol,GW9662,mir-33,NCSTN,OSM,saccharin,TCF7,tretinoin	 	ACSL1,APLN,CA2,CEBPE,CFD,CSF1R,CSF2RA,CSF3R,FABP4,GAPDH,IL10,IL12B,IL1RN,IL4,KLF5,OXTR,S100A8,S100A9,SLC2A4,STAR,TET2,TLR9,VCAN	ARG2,GFI1B,MC1R,PRDM1,TGFB2	 	 	 	 	
DGCR8	enzyme	-0.119	2	Activated	biased	3.893	3.48E-19	1.00E-04	Akt,DGCR8,ERK1/2,FOS,MITF,SPI1	ABCA1,ACSL1,ADM,B4GALT5,BCL6,C3AR1,CD274,CDKN1A,CXCL16,ELANE,FCER1G,FKBP5,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,IL1R2,IRAK3,IRS2,LCN2,LTF,LY6E,NFIL3,OASL,RSAD2,S100A8,S100A9,SLC8A1,SOCS3,SORT1,TLR2,TLR4,TMCC2,TREM1,TRIM22,VNN1	38 (6)	5	 	 	 	let-7,NCR1,SPI1	 	 	 	 	 	
PRKRA	other	-0.300	2	Activated	biased	5.240	3.82E-19	1.00E-04	DDX58,EIF2AK2,estrogen receptor,IRF3,IRF7,NR3C1,PRKRA,STAT1	B4GALT5,BATF2,BCL6,CD24,CD274,CDKN1A,CEBPD,COL6A2,DUSP1,FCER1G,FCGR1A,FGD4,FKBP5,GBP1,IFI27,IFIT1,IFIT3,IFITM2,IFITM3,IL1R1,IRS2,LCN2,LILRA5,LY6E,NFIL3,PLSCR1,RSAD2,S100A8,SAT1,SLC8A1,SOCS3,TNFAIP6,TPST1,TRIM22,TSC22D3	35 (8)	7	ethanol,IRF5	mir-29	 	DDX58,EIF2AK2,Ifn,IFN Beta,IRF1,IRF3,IRF7,STAT1	 	 	 	 	 	
TLR5	transmembrane receptor	0.676	2	Activated	biased	4.841	4.29E-19	2.00E-04	Akt,IRF1,IRF5,IRF7,Mapk,MYD88,NFkB (complex),P38 MAPK,PI3K (complex),PRKCE,RAP1A,TLR5,TRAF6	ABCA1,ACSL1,ADM,ARG1,B4GALT5,BATF2,BCL6,CD274,CDKN1A,CEBPD,CLEC4E,CXCL16,DUSP1,ETS2,FCER1G,FCGR1A,FKBP5,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL1R1,LCN2,LILRA5,MMP8,NFIL3,OASL,PLSCR1,RSAD2,S100A8,SLC8A1,SOCS3,TLR4,TNFAIP6,TPST1,TREM1,TRIM22	41 (13)	12	dexamethasone,filgrastim,Ifn,IFN alpha/beta,lipopolysaccharide,peptidoglycan	IFNG,IRF2,poly rI:rC-RNA,tretinoin	 	IL12B,IL17A,IL17C,IL1A,IL1B,IL6,IRF1,IRF5,IRF7,MYD88,TLR7,Tnf (family)	 	 	 	 	 	
SPI1	transcription regulator	0.418	2	Activated	 	4.352	9.58E-19	1.00E-04	CSF1R,GATA1,GATA3,IRS1,MAPK8,SPI1	ABCA1,ADM,ARG1,ASPRV1,B4GALT5,C3AR1,CA1,CD163,CEBPD,CXCL16,DUSP1,ELANE,FCER1G,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R2,IRAK3,IRS2,LTF,LY6E,NFIL3,OASL,RSAD2,S100A8,S100A9,TLR2,TLR4,TREM1,TRIM22,TSC22D3	33 (6)	6	CSF2,CSF3,DGCR8,HOXA3,IFNG,IL6,lipopolysaccharide,MIF,resiquimod,SATB1,tretinoin	Cdc42,dexamethasone,dichlororibofuranosylbenzimidazole,Immunoglobulin,NCSTN,PRKCA,ruboxistaurin	 	CEBPE,CSF2RA,CSF3R,CXCL10,IL12B,IL1B,IL1RN,IRF7,mir-223,NOS2,PRDM1,SP110	BAX,HIC1,IL10,IL13,IL21,IL4,OPRM1,TREM1	 	 	 	 	
leukadherin 1	chemical reagent	 	2	Inhibited	biased	-2.921	9.64E-19	1.00E-04	Akt,FOXO3,IRF3,IRF7,leukadherin 1	ADM,ANXA3,B4GALT5,BCL6,CD274,CDKN1A,FCGR1A,FKBP5,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL1R1,IRS2,LILRA5,NFIL3,OASL,PLSCR1,RSAD2,S100A8,SLC8A1,SOCS3,TLR2,TLR4,TPST1,TRIM22	30 (5)	4	 	 	 	 	IRF3,IRF7,NOS2	 	 	 	 	
Immunoglobulin	complex	 	1	Inhibited	 	-3.128	3.96E-18	1.00E-04	Immunoglobulin	ACSL1,ADM,AQP9,BCL6,C3AR1,CD274,CRISPLD2,DUSP1,ETS2,FCER1G,FCGR1A,IL18R1,IL1R2,MPO,NAIP,NFIL3,PLSCR1,RSAD2,S100A12,S100A8,S100A9,SAT1,TLR2	23 (1)	1	BTK,CHRNA4,CpG oligonucleotide,ethanol,IL13RA1,MYD88,TLR9	GRK6,IL13RA2,IL5RA,LAT2,neomycin,NFKBIZ,SATB1	 	ACKR2,CDH2,CXCL10,IL10,IL12B,IL17A,IL1A,IL1B,IL21,Interferon alpha,IRF1,LAT,NFKB2,NOS2,STAT6,TEK	ACSL1,Collagen Alpha1,CSF1R,CSF2RB,EIF2AK2,FAIM,IRF5,IRF7,MMP2,RGS16,S100A8,S100A9,SOCS5,SPI1,STAT1,STAT5a/b,VCAN	 	 	 	 	
dichlororibofuranosylbenzimidazole	chemical toxicant	 	2	Inhibited	biased	-2.596	8.30E-18	1.00E-04	AR,ATM,dichlororibofuranosylbenzimidazole,NFAT5,PTEN,SNCA,SPI1,XDH	ABCA1,ACSL1,ADM,ARG1,ASPH,C3AR1,CD24,CD274,CDKN1A,DUSP1,ELANE,ETS2,FCER1G,FKBP5,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R1,IL1R2,IRAK3,IRS2,KCNJ2,LTF,LY6E,MMP8,NAIP,NFIL3,OASL,PLSCR1,SAT1,SOCS3,TLR2,TLR4,TREM1,TRIM22,TSC22D3	38 (8)	8	 	 	 	 	SPI1	 	 	 	 	
ruboxistaurin	chemical drug	 	2	Inhibited	biased	-3.400	8.94E-18	1.00E-04	Pkc(s),PRKCB,ruboxistaurin,SPI1	ABCA1,ADM,C3AR1,CDKN1A,DUSP1,ELANE,FCER1G,GADD45A,IFI27,IFIT1,IFIT2,IFIT3,IFITM3,IL1R2,IRAK3,IRS2,KCNJ2,LTF,LY6E,OASL,RSAD2,TLR2,TLR4,TREM1,TRIM22	25 (4)	3	 	 	 	 	SPI1	 	 	 	 	
lipoarabinomannan	chemical - endogenous non-mammalian	 	2	Activated	biased	5.014	2.52E-17	1.00E-04	CEBPB,lipoarabinomannan,STAT1	ABCA1,ADM,ARG1,BATF2,BCL6,CD274,CEBPD,CLEC4E,ELANE,FCER1G,FCGR1A,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL1R1,IRS2,LCN2,OASL,RSAD2,SAT1,SLC8A1,SOCS3,TLR4,TNFAIP6	29 (3)	3	 	 	 	IL1B,STAT1	 	 	 	 	 	
BMPR1A	kinase	-0.429	2	Activated	biased	4.707	3.30E-17	1.00E-04	BMPR1A,SMAD1,Smad1/5/8,SMAD4,STAT1	ABCA1,ALPL,ARG1,BATF2,BCL6,CD274,CDKN1A,DOCK4,FCER1G,FCGR1A,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL1R1,IRAK3,LCN2,OASL,RSAD2,SLC8A1,SOCS3,TNFAIP6	26 (5)	4	IL10,tretinoin	let-7	 	STAR,STAT1	 	 	 	 	 	
RNASEL	enzyme	0.234	2	Activated	biased	5.099	3.89E-17	1.00E-04	BCL2,EIF2AK2,Interferon alpha,RNASEL	AIM2,ARG1,BCL6,C3AR1,CDKN1A,CEBPD,FCGR1A,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL18RAP,IRS2,NFIL3,PLSCR1,RSAD2,S100A9,SOCS3,TLR2,TLR4,TRIM22	26 (4)	4	poly rI:rC-RNA	 	 	IFN Beta,IL1B	EIF2AK2	 	 	 	 	
interferon beta-1a	biologic drug	 	3	Activated	 	3.317	4.30E-17	2.00E-04	BCL2L1,CYP2E1,ERK1/2,Ifn,IFNAR1,IFNAR2,interferon beta-1a,JUN,MAPK1,NFkB (complex),NOS2,SMAD3,STAT1,STAT2,STAT4,STAT6	ABCA1,ACSL1,ARG1,ASPH,BATF2,BCL6,C3AR1,CD274,CDKN1A,CLEC4D,CLEC4E,COL6A2,CXCL16,DOCK4,FCER1G,FCGR1A,FKBP5,GBP1,HMGB2,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18RAP,IL1R1,LCN2,MATK,MMP8,NFIL3,OASL,OSM,RSAD2,S100A8,SAMSN1,SAT1,SECTM1,SLC8A1,SOCS3,TLR5,TNFAIP6,TRIM22,VNN1	44 (16)	14	 	 	 	IL1RN,IRF1,STAT1,STAT2	 	 	 	 	 	
Tlr11	transmembrane receptor	 	2	Activated	biased	5.048	4.52E-17	1.00E-04	IRF1,IRF5,IRF7,Mapk,MYD88,NFkB (complex),Tlr11	ACSL1,ADM,ARG1,CD274,CDKN1A,CEBPD,CLEC4E,CXCL16,DUSP1,ETS2,FCER1G,FCGR1A,GADD45A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,LCN2,LILRA5,MMP8,OASL,PLSCR1,RSAD2,S100A8,SOCS3,TLR2,TLR4,TNFAIP6,TPST1,TRIM22	33 (7)	6	 	 	 	IL1B,IL6,IRF1,IRF5,IRF7,MYD88	IFNG	 	 	 	 	
stibogluconic acid	chemical drug	 	2	Activated	biased	3.128	4.61E-17	1.00E-04	PTPN11,STAT1,stibogluconic acid	ABCA1,ARG1,BATF2,BCL6,CD274,ELANE,FCER1G,FCGR1A,GBP1,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL1R1,LCN2,LTF,MPO,OASL,RSAD2,SLC8A1,SOCS3	23 (3)	2	 	 	 	STAT1	 	 	 	 	 	
glucosylceramide	chemical - endogenous mammalian	 	3	Inhibited	 	-2.429	4.95E-17	2.00E-04	BCL2L1,CYP2E1,ERK,ERK1/2,glucosylceramide,Ifn,IRF3,JUN,MAPK1,NFkB (complex),NFKBIA,NOS2,PI3K (complex),Pkc(s),PLC gamma,RAF1,SMAD3,STAT1,STAT3	ABCA1,ARG1,B4GALT5,BATF2,BCL6,C3AR1,CD274,CDKN1A,CLEC4D,CLEC4E,COL6A2,CXCL16,DOCK4,FCER1G,FCGR1A,FKBP5,GBP1,HMGB2,IFI27,IFIT1,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL1R1,KCNJ2,LCN2,LTF,LY6E,MATK,MMP8,OASL,OSM,RSAD2,S100A8,SAT1,SECTM1,SLC8A1,SOCS3,SORT1,TLR5,TNFAIP6,TPST1,TREM1,TRIM22,TSPOAP1,TUBB2A,VNN1	49 (19)	17	 	phorbol myristate acetate	 	IL10,STAT6	IFNG,IL6,STAT1	 	 	 	 	
