© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-healthy
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIHcirrhosis-vs-healthy
Date	Tue Jan 29 21:37:22 PST 2019
Analysis ID	17364206

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-healthy
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
IFNA17	cytokine	 	2	Activated	 	5.336	3.79E-12	1.00E-04	IFNA17,STAT1,STAT4	ABCA1,ALAS2,ALDOC,ALPK1,ANGPT2,ARG1,B2M,BATF2,BCL2L1,BCL6,BSG,CASP1,CCNI,CCRL2,CD274,CEACAM1,CMPK2,DAP,DAPK2,EGR1,EIF2AK2,ENO2,EPOR,FCER1G,FCGR1A,GATA3,GBP1,HES6,ICAM1,IER3,IFI27,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL18RAP,IL1B,IL1R1,LTBP3,LUC7L,MATK,MBOAT2,MMP9,NFE2,PBX4,PCGF5,PDGFC,PER1,PRDX6,PYGL,RGCC,RORC,RSAD2,SAMD9L,SAT1,SELENBP1,SLC2A3,SLC8A1,SMPDL3A,SOCS3,SRPK1,STAT1,TSPAN5,ZBP1	68 (3)	3	IRF3,IRF7,TLR9	 	 	EIF2AK2,IFNG,RARRES3,STAT1,STAT4	 	 	 	 	 	
IFNA10	cytokine	 	2	Activated	 	5.336	4.18E-12	1.00E-04	IFNA10,STAT1,STAT4	ABCA1,ALAS2,ALDOC,ALPK1,ANGPT2,ARG1,B2M,BATF2,BCL2L1,BCL6,BSG,CASP1,CCNI,CCRL2,CD274,CEACAM1,CMPK2,DAP,DAPK2,EGR1,EIF2AK2,ENO2,EPOR,FCER1G,FCGR1A,GATA3,GBP1,HES6,ICAM1,IER3,IFI27,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL18RAP,IL1B,IL1R1,LTBP3,LUC7L,MATK,MBOAT2,MMP9,NFE2,PBX4,PCGF5,PDGFC,PER1,PRDX6,PYGL,RGCC,RORC,RSAD2,SAMD9L,SAT1,SELENBP1,SLC2A3,SLC8A1,SMPDL3A,SOCS3,SRPK1,STAT1,TSPAN5,ZBP1	68 (3)	3	FN1,IRF3,IRF7,TLR9	 	 	IFNG,RARRES3,STAT1,STAT4	 	 	 	 	 	
IFNA14	cytokine	 	2	Activated	 	5.336	4.18E-12	1.00E-04	IFNA14,STAT1,STAT4	ABCA1,ALAS2,ALDOC,ALPK1,ANGPT2,ARG1,B2M,BATF2,BCL2L1,BCL6,BSG,CASP1,CCNI,CCRL2,CD274,CEACAM1,CMPK2,DAP,DAPK2,EGR1,EIF2AK2,ENO2,EPOR,FCER1G,FCGR1A,GATA3,GBP1,HES6,ICAM1,IER3,IFI27,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL18RAP,IL1B,IL1R1,LTBP3,LUC7L,MATK,MBOAT2,MMP9,NFE2,PBX4,PCGF5,PDGFC,PER1,PRDX6,PYGL,RGCC,RORC,RSAD2,SAMD9L,SAT1,SELENBP1,SLC2A3,SLC8A1,SMPDL3A,SOCS3,SRPK1,STAT1,TSPAN5,ZBP1	68 (3)	3	etoposide,IRF3,IRF7,TLR9	 	 	IFNG,RARRES3,STAT1,STAT4	 	 	 	 	 	
IFNA21	cytokine	 	2	Activated	 	5.336	4.18E-12	1.00E-04	IFNA21,STAT1,STAT4	ABCA1,ALAS2,ALDOC,ALPK1,ANGPT2,ARG1,B2M,BATF2,BCL2L1,BCL6,BSG,CASP1,CCNI,CCRL2,CD274,CEACAM1,CMPK2,DAP,DAPK2,EGR1,EIF2AK2,ENO2,EPOR,FCER1G,FCGR1A,GATA3,GBP1,HES6,ICAM1,IER3,IFI27,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL18RAP,IL1B,IL1R1,LTBP3,LUC7L,MATK,MBOAT2,MMP9,NFE2,PBX4,PCGF5,PDGFC,PER1,PRDX6,PYGL,RGCC,RORC,RSAD2,SAMD9L,SAT1,SELENBP1,SLC2A3,SLC8A1,SMPDL3A,SOCS3,SRPK1,STAT1,TSPAN5,ZBP1	68 (3)	3	IRF3,IRF7,TLR9	 	 	IFNG,RARRES3,STAT1,STAT4	 	 	 	 	 	
IFNA7	cytokine	 	2	Activated	 	5.336	4.18E-12	1.00E-04	IFNA7,STAT1,STAT4	ABCA1,ALAS2,ALDOC,ALPK1,ANGPT2,ARG1,B2M,BATF2,BCL2L1,BCL6,BSG,CASP1,CCNI,CCRL2,CD274,CEACAM1,CMPK2,DAP,DAPK2,EGR1,EIF2AK2,ENO2,EPOR,FCER1G,FCGR1A,GATA3,GBP1,HES6,ICAM1,IER3,IFI27,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL18RAP,IL1B,IL1R1,LTBP3,LUC7L,MATK,MBOAT2,MMP9,NFE2,PBX4,PCGF5,PDGFC,PER1,PRDX6,PYGL,RGCC,RORC,RSAD2,SAMD9L,SAT1,SELENBP1,SLC2A3,SLC8A1,SMPDL3A,SOCS3,SRPK1,STAT1,TSPAN5,ZBP1	68 (3)	3	etoposide,IRF3,IRF7,TLR9	 	 	IFNG,RARRES3,STAT1,STAT4	 	 	 	 	 	
18-hydroxy-retinoic acid	chemical - endogenous mammalian	 	3	Activated	 	2.496	4.49E-12	1.12E-02	18-hydroxy-retinoic acid,Adaptor protein 1,Ap1,ATF2,CEBPB,Creb,CTNNB1,ERK1/2,estrogen receptor,FOS,JUN,RARA,RARB,RARG,RXRA,SOX9,STAT1,tretinoin,YAP1	AASS,ABCG1,ABI3BP,ABLIM1,ACP5,ACSL1,ACVR2B,AFF2,AKT3,ALAS2,ALDH1A2,ALOX5AP,ALPK1,ALPL,AQP1,AQP9,ARF1,ASAH1,ASPM,AURKA,B2M,B9D1,BATF2,BCL6,BLNK,BPI,C1QA,C3AR1,CA2,CAPG,CASP1,CCR7,CCRL2,CD300C,CD59,CD9,CDH4,CDKN2D,CDON,CEACAM1,CEBPD,CHKA,CLEC4E,CMPK2,COL4A3,CREG1,CSTA,CTSD,CXCL16,CYP1B1,DAPK2,DCHS1,DDX60L,DGAT2,DIAPH3,DNAJC6,DSC2,DTL,DUSP1,EGR1,EIF2AK2,ELANE,ELL2,ENO2,ENTPD1,EPHX1,FAM153A/FAM153B,FCAR,FCGR1A,FGFR1OP2,FHDC1,FOXO3,FTL,FURIN,G0S2,GADD45A,GATA3,GBP1,GCA,GDE1,GDF15,GLUL,GNA12,GNAS,HDGF,HIST1H4C,HIST1H4D,HIST1H4F,HIST1H4I,HK1,HK3,HP,HSPB1,ICAM1,IER3,IFI27,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFIT5,IFITM2,IFNGR1,IL11RA,IL1R1,JPH3,JUND,KCNH2,KCNJ2,KRT1,KRT72,LAMC1,LEF1,LGALS3,LILRA5,LRRK2,LTB4R,LTBP3,MAFB,MAN1A1,MAP2K3,MMP28,MMP9,MNAT1,MPO,MT2A,MYBL2,NAMPT,NAV2,NCAPG,NFKBIA,NIPSNAP1,NKD1,NOG,NOS3,NR3C2,NRCAM,OAS3,P2RY11,PADI4,PARP14,PARP9,PCOLCE,PCTP,PDK4,PGD,PIGC,PIM1,PKD1,PLCE1,PLEK2,PLEKHB1,PLSCR1,PPFIBP1,PPP2R5B,PRDX2,PTEN,RAD23A,RALB,RARB,RCAN1,RGS2,RNF10,RORC,RSAD2,S100A9,SAMD9L,SCML1,SELENBP1,SELL,SEMA6B,SERPINA1,SERPING1,SESN3,SIRPA,SLA,SLC2A1,SLC6A8,SLPI,SMOX,SMYD5,SNRPN,SNX3,SOX6,SOX8,SRGN,SRPK1,SSTR3,STAT1,SULT2B1,SWT1,TFRC,TGFA,TGM2,TLR2,TLR4,TLR5,TNIP1,TRIM22,UBE2L6,UGT8,VNN1,VSIG4,WNT16,XK,YBX1,ZBP1	208 (19)	18	 	 	 	RARA	 	 	 	 	 	
4-hydroxy-all-trans-retinoic acid	chemical - endogenous mammalian	 	3	Activated	 	2.496	4.49E-12	1.12E-02	4-hydroxy-all-trans-retinoic acid,Adaptor protein 1,Ap1,ATF2,CEBPB,Creb,CTNNB1,ERK1/2,estrogen receptor,FOS,JUN,RARA,RARB,RARG,RXRA,SOX9,STAT1,tretinoin,YAP1	AASS,ABCG1,ABI3BP,ABLIM1,ACP5,ACSL1,ACVR2B,AFF2,AKT3,ALAS2,ALDH1A2,ALOX5AP,ALPK1,ALPL,AQP1,AQP9,ARF1,ASAH1,ASPM,AURKA,B2M,B9D1,BATF2,BCL6,BLNK,BPI,C1QA,C3AR1,CA2,CAPG,CASP1,CCR7,CCRL2,CD300C,CD59,CD9,CDH4,CDKN2D,CDON,CEACAM1,CEBPD,CHKA,CLEC4E,CMPK2,COL4A3,CREG1,CSTA,CTSD,CXCL16,CYP1B1,DAPK2,DCHS1,DDX60L,DGAT2,DIAPH3,DNAJC6,DSC2,DTL,DUSP1,EGR1,EIF2AK2,ELANE,ELL2,ENO2,ENTPD1,EPHX1,FAM153A/FAM153B,FCAR,FCGR1A,FGFR1OP2,FHDC1,FOXO3,FTL,FURIN,G0S2,GADD45A,GATA3,GBP1,GCA,GDE1,GDF15,GLUL,GNA12,GNAS,HDGF,HIST1H4C,HIST1H4D,HIST1H4F,HIST1H4I,HK1,HK3,HP,HSPB1,ICAM1,IER3,IFI27,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFIT5,IFITM2,IFNGR1,IL11RA,IL1R1,JPH3,JUND,KCNH2,KCNJ2,KRT1,KRT72,LAMC1,LEF1,LGALS3,LILRA5,LRRK2,LTB4R,LTBP3,MAFB,MAN1A1,MAP2K3,MMP28,MMP9,MNAT1,MPO,MT2A,MYBL2,NAMPT,NAV2,NCAPG,NFKBIA,NIPSNAP1,NKD1,NOG,NOS3,NR3C2,NRCAM,OAS3,P2RY11,PADI4,PARP14,PARP9,PCOLCE,PCTP,PDK4,PGD,PIGC,PIM1,PKD1,PLCE1,PLEK2,PLEKHB1,PLSCR1,PPFIBP1,PPP2R5B,PRDX2,PTEN,RAD23A,RALB,RARB,RCAN1,RGS2,RNF10,RORC,RSAD2,S100A9,SAMD9L,SCML1,SELENBP1,SELL,SEMA6B,SERPINA1,SERPING1,SESN3,SIRPA,SLA,SLC2A1,SLC6A8,SLPI,SMOX,SMYD5,SNRPN,SNX3,SOX6,SOX8,SRGN,SRPK1,SSTR3,STAT1,SULT2B1,SWT1,TFRC,TGFA,TGM2,TLR2,TLR4,TLR5,TNIP1,TRIM22,UBE2L6,UGT8,VNN1,VSIG4,WNT16,XK,YBX1,ZBP1	208 (19)	18	 	 	 	RARA	 	 	 	 	 	
all-trans-4-Oxo-retinoic acid	chemical - endogenous mammalian	 	3	Activated	 	2.496	4.49E-12	1.12E-02	Adaptor protein 1,all-trans-4-Oxo-retinoic acid,Ap1,ATF2,CEBPB,Creb,CTNNB1,ERK1/2,estrogen receptor,FOS,JUN,RARA,RARB,RARG,RXRA,SOX9,STAT1,tretinoin,YAP1	AASS,ABCG1,ABI3BP,ABLIM1,ACP5,ACSL1,ACVR2B,AFF2,AKT3,ALAS2,ALDH1A2,ALOX5AP,ALPK1,ALPL,AQP1,AQP9,ARF1,ASAH1,ASPM,AURKA,B2M,B9D1,BATF2,BCL6,BLNK,BPI,C1QA,C3AR1,CA2,CAPG,CASP1,CCR7,CCRL2,CD300C,CD59,CD9,CDH4,CDKN2D,CDON,CEACAM1,CEBPD,CHKA,CLEC4E,CMPK2,COL4A3,CREG1,CSTA,CTSD,CXCL16,CYP1B1,DAPK2,DCHS1,DDX60L,DGAT2,DIAPH3,DNAJC6,DSC2,DTL,DUSP1,EGR1,EIF2AK2,ELANE,ELL2,ENO2,ENTPD1,EPHX1,FAM153A/FAM153B,FCAR,FCGR1A,FGFR1OP2,FHDC1,FOXO3,FTL,FURIN,G0S2,GADD45A,GATA3,GBP1,GCA,GDE1,GDF15,GLUL,GNA12,GNAS,HDGF,HIST1H4C,HIST1H4D,HIST1H4F,HIST1H4I,HK1,HK3,HP,HSPB1,ICAM1,IER3,IFI27,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFIT5,IFITM2,IFNGR1,IL11RA,IL1R1,JPH3,JUND,KCNH2,KCNJ2,KRT1,KRT72,LAMC1,LEF1,LGALS3,LILRA5,LRRK2,LTB4R,LTBP3,MAFB,MAN1A1,MAP2K3,MMP28,MMP9,MNAT1,MPO,MT2A,MYBL2,NAMPT,NAV2,NCAPG,NFKBIA,NIPSNAP1,NKD1,NOG,NOS3,NR3C2,NRCAM,OAS3,P2RY11,PADI4,PARP14,PARP9,PCOLCE,PCTP,PDK4,PGD,PIGC,PIM1,PKD1,PLCE1,PLEK2,PLEKHB1,PLSCR1,PPFIBP1,PPP2R5B,PRDX2,PTEN,RAD23A,RALB,RARB,RCAN1,RGS2,RNF10,RORC,RSAD2,S100A9,SAMD9L,SCML1,SELENBP1,SELL,SEMA6B,SERPINA1,SERPING1,SESN3,SIRPA,SLA,SLC2A1,SLC6A8,SLPI,SMOX,SMYD5,SNRPN,SNX3,SOX6,SOX8,SRGN,SRPK1,SSTR3,STAT1,SULT2B1,SWT1,TFRC,TGFA,TGM2,TLR2,TLR4,TLR5,TNIP1,TRIM22,UBE2L6,UGT8,VNN1,VSIG4,WNT16,XK,YBX1,ZBP1	208 (19)	18	 	 	 	CD38,RARA	 	 	 	 	 	
IFNA16	cytokine	 	2	Activated	 	5.336	4.61E-12	1.00E-04	IFNA16,STAT1,STAT4	ABCA1,ALAS2,ALDOC,ALPK1,ANGPT2,ARG1,B2M,BATF2,BCL2L1,BCL6,BSG,CASP1,CCNI,CCRL2,CD274,CEACAM1,CMPK2,DAP,DAPK2,EGR1,EIF2AK2,ENO2,EPOR,FCER1G,FCGR1A,GATA3,GBP1,HES6,ICAM1,IER3,IFI27,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL18RAP,IL1B,IL1R1,LTBP3,LUC7L,MATK,MBOAT2,MMP9,NFE2,PBX4,PCGF5,PDGFC,PER1,PRDX6,PYGL,RGCC,RORC,RSAD2,SAMD9L,SAT1,SELENBP1,SLC2A3,SLC8A1,SMPDL3A,SOCS3,SRPK1,STAT1,TSPAN5,ZBP1	68 (3)	3	IRF3,IRF7,TLR9	 	 	IFNG,RARRES3,STAT1,STAT4	 	 	 	 	 	
IFNA1/IFNA13	cytokine	 	2	Activated	 	5.564	5.45E-12	2.90E-03	APCS,EIF4EBP1,IFNA1/IFNA13,MAPK1,MAPK14,MAPK3,NFkB (complex),P38 MAPK,RPS6KB1,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TYK2	ABCA1,ABCG1,ACKR3,ACP5,ADM,ALAS2,ALDOC,ALOX5AP,ALPK1,AMER1,ANGPT2,ANK1,AQP1,ARG1,AURKA,B2M,B3GNT5,B4GALT5,BATF2,BCL2A1,BCL2L1,BNIP3L,BSG,CCNI,CCR7,CD274,CD36,CD9,CDKN2D,CDON,CEACAM1,CLEC4E,CSTA,CTSB,DAP,DAPK2,DGAT2,DGKA,DTX3,DUSP1,EIF2AK2,ELL2,ENO2,ENO3,EOMES,EPAS1,EPOR,FCGR1A,FPR2,G0S2,GADD45A,GATA3,GNAS,HAVCR1,HES6,HP,HSPB1,ICAM1,IER3,IFI27,IFI6,IFIT1,IFIT2,IFIT5,IFITM2,IFNK,IGF2,IL18R1,IL18RAP,IL1B,IL1R1,IL2RB,IRS1,JAM2,JUND,KAT2B,KLF5,KLRC4-KLRK1/KLRK1,LEF1,LGALS3,LRP6,LTBP3,LUC7L,MATK,MBOAT2,MKI67,MMP28,MXI1,MYBL2,MYL4,NAMPT,NFE2,NFKBIA,NOS3,NR1D1,NUP188,OAS3,ODC1,PBX4,PCGF5,PDGFC,PER1,PHLPP2,PIM1,PLAUR,PLSCR1,PLXDC1,PNPLA2,PRDX6,PTEN,PYGL,RCAN1,RCAN3,RGCC,RORC,RSAD2,SAMD9L,SAT1,SECTM1,SELENBP1,SERPINA1,SFRP2,SIRPA,SLC22A4,SLC28A2,SLC2A3,SLC7A5,SLC8A1,SMPDL3A,SOCS3,SRPK1,STAT1,TFDP1,TFRC,TGM2,TMEM158,TNFRSF25,TNIP1,TNS1,TOP2A,TRIM22,TSPAN5,UBE2L6,VEGFB,ZBP1	145 (16)	16	etoposide,IRF3,JAK,MAVS,poly dA-dT,poly(dG-dC),TLR9,TMEM173	UBE3C	 	EIF2AK2,EIF4EBP1,IFNG,IgG,MAPK1,STAT1,STAT4,TYK2	IFNAR1	 	 	 	 	
IFNW1	cytokine	 	2	Activated	 	5.336	5.59E-12	2.00E-04	IFNW1,STAT1,STAT4	ABCA1,ALAS2,ALDOC,ALPK1,ANGPT2,ARG1,B2M,BATF2,BCL2L1,BCL6,BSG,CASP1,CCNI,CCRL2,CD274,CEACAM1,CMPK2,DAP,DAPK2,EGR1,EIF2AK2,ENO2,EPOR,FCER1G,FCGR1A,GATA3,GBP1,HES6,ICAM1,IER3,IFI27,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL18RAP,IL1B,IL1R1,LTBP3,LUC7L,MATK,MBOAT2,MMP9,NFE2,PBX4,PCGF5,PDGFC,PER1,PRDX6,PYGL,RGCC,RORC,RSAD2,SAMD9L,SAT1,SELENBP1,SLC2A3,SLC8A1,SMPDL3A,SOCS3,SRPK1,STAT1,TSPAN5,ZBP1	68 (3)	3	IRF3,IRF7,TLR9	 	 	IFNG,IgG,RARRES3,STAT1,STAT4	 	 	 	 	 	
IFNK	cytokine	0.870	2	Activated	 	5.336	6.15E-12	2.00E-04	IFNK,STAT1,STAT4	ABCA1,ALAS2,ALDOC,ALPK1,ANGPT2,ARG1,B2M,BATF2,BCL2L1,BCL6,BSG,CASP1,CCNI,CCRL2,CD274,CEACAM1,CMPK2,DAP,DAPK2,EGR1,EIF2AK2,ENO2,EPOR,FCER1G,FCGR1A,GATA3,GBP1,HES6,ICAM1,IER3,IFI27,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IL18R1,IL18RAP,IL1B,IL1R1,LTBP3,LUC7L,MATK,MBOAT2,MMP9,NFE2,PBX4,PCGF5,PDGFC,PER1,PRDX6,PYGL,RGCC,RORC,RSAD2,SAMD9L,SAT1,SELENBP1,SLC2A3,SLC8A1,SMPDL3A,SOCS3,SRPK1,STAT1,TSPAN5,ZBP1	68 (3)	3	IRF3,IRF7,IRF8,TLR9	 	 	EIF2AK2,IgG,IRF1,RARRES3,STAT1,STAT4	 	 	 	 	 	
interferon beta-1a	biologic drug	 	3	Activated	 	3.174	6.53E-12	4.60E-03	BCL2L1,CCL2,CDK2,CYP2E1,EIF2AK2,ERK1/2,Ifn,IFNAR1,IFNAR2,interferon beta-1a,JUN,MAPK1,NFkB (complex),NOS2,RUNX2,SMAD3,STAT1,STAT2,STAT4,STAT6,TBX21,TYK2	ABCA1,ABCG1,ACKR3,ACSL1,AKT3,ALAS2,ALDOC,ALOX5AP,ALPK1,ANGPT2,APOBEC3A,AQP1,ARG1,ASAH1,ATP8A2,AURKA,B2M,B3GNT5,BAG1,BATF2,BCL2L1,BCL6,BSG,C3AR1,CACNA1C,CASP1,CCNI,CCRL2,CD274,CD36,CD59,CEACAM1,CEL,CLEC4D,CLEC4E,CMPK2,COL6A1,COL6A3,CXCL16,DAP,DAPK2,DGKA,DOCK4,EGR1,EIF2AK2,ELL2,ENO2,ENO3,EPAS1,EPHX1,EPOR,FCER1G,FCGR1A,FPR2,FURIN,G0S2,G6PD,GATA3,GBP1,HERC5,HES6,HMGB2,HSPB1,ICAM1,IFI27,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFITM2,IFITM3,IFNGR1,IFNK,IL18RAP,IL1R1,IL2RB,IRS1,JAM2,KCNH2,KLRC4-KLRK1/KLRK1,LEF1,LGALS9B,LILRB4,LTBP3,LUC7L,MATK,MKI67,MMP28,MMP9,MT2A,MYBL2,NET1,NFE2,NFIL3,NR1D1,NRCAM,NUP188,OAS3,ODC1,PARP9,PBX4,PCGF5,PDGFC,PDK4,PER1,PLXDC1,PNPLA2,PRAP1,PRDX6,PYGL,RCAN3,RORC,RSAD2,RXRA,S100A8,SAMD9L,SAMSN1,SAT1,SECTM1,SELENBP1,SFRP2,SLC1A5,SLC22A4,SLC7A5,SLC8A1,SMPDL3A,SNRPN,SOCS3,SOX6,SRPK1,SSTR3,STAT1,TFRC,TGFA,TGM2,TK1,TKT,TLR1,TLR5,TMEM158,TNFSF13B,TNIP1,TPM2,TRIM22,TSPAN5,UBE2L6,VEGFB,VNN1,WNT16,ZBP1	151 (22)	22	 	 	 	IFNAR1,IFNAR2,IRF1,STAT1	 	 	 	 	 	
calcifediol	chemical - endogenous mammalian	 	3	 	 	0.331	6.64E-12	6.30E-03	Alp,calcifediol,CBL,cholecalciferol,Creb,CTNNB1,CYP19A1,CYP24A1,CYP7A1,FOSL1,FOXO3,IL18,NFkB (complex),PI3K (complex),PIKFYVE,PRL,SMAD3,SPP1,VDR,vitamin D	AASS,ABCC4,ABCG1,ABCG2,ACE,ACKR3,ACVR2B,ADIPOR1,ALDH1A2,ALOX5AP,ANKRD22,ANXA3,AQP1,ARG1,B2M,B3GNT5,BCL2A1,BCL6,BNIP3L,BSG,C3AR1,CA2,CACNA1C,CASP1,CCR7,CCS,CD274,CD59,CD9,CDA,CDH1,CLEC4E,CMPK2,COL6A1,COL6A3,CPD,CTSD,CXCL16,CXorf21,CYP1B1,DDX60L,DGAT2,DIAPH3,DNAJA4,DNAJC6,DOCK4,DTX3,EIF2AK2,ELL2,ENO2,EPAS1,EPSTI1,ETS2,FCAR,FCER1G,FCGR1A,FGFR1OP2,FHDC1,G0S2,G6PD,GADD45A,GLUL,GMPR,GNA12,GNAS,HK1,HP,HSPB1,ICAM1,IFI27,IFI6,IFIT1,IFIT3,IFIT5,IFNK,IGF2,IL18R1,IL18RAP,IRS1,JAM2,JUND,KLF5,KLRC4-KLRK1/KLRK1,KRT1,KRT72,LAMC1,LEF1,LGALS9B,LTBP3,MAP1LC3B,MBOAT2,MCEMP1,MKI67,MME,MPO,MT2A,MXD1,MXI1,NDRG2,NET1,NFIL3,NKD1,NR1D1,OAS3,PARP14,PDK4,PGD,PIGC,PIM1,PKD1,PLAUR,PLSCR1,PNPLA2,PPFIBP1,PRDX2,PRDX5,PTCH1,PTEN,RAD23A,RALB,RARB,RORC,S100A8,S1PR2,SAMD9L,SESN3,SFRP2,SLC22A4,SLC26A11,SLC2A1,SLC2A3,SLC7A5,SRPK1,SSTR3,STAT1,TAL1,TFRC,TLR2,TNFRSF25,TNIP1,TPM2,TXK,WNT1,YBX1,ZBP1,ZCCHC2	146 (20)	17	 	 	 	 	let-7,mir-191,mir-21	 	 	 	 	
misoprostol	chemical drug	 	3	Activated	 	2.051	6.71E-12	1.59E-02	AGT,Akt,AKT1,AR,Ca2+,CEBPA,CHUK,Creb,CREM,EGFR,ERBB2,estrogen receptor,F3,FOS,GATA4,GSK3B,HCK,ITGAM,JAK2,Jnk,JUN,Mapk,MAPK1,MAPK3,MET,mir-21,misoprostol,MMP3,NCOA1,P2RY2,PDPK1,PGR,PI3K (complex),Pkc(s),PLC,PTGER1,PTGER2,PTGER3,PTGER4,RALA,SLC9A1,SMAD2,SP1,SRC,SRC (family),STAT1,STAT3,STAT5B,TP63	AASS,ABCC4,ABCG2,ACHE,ACP5,ACSL1,ACVR2B,ADAMTS4,ADIPOR1,ADM,AEBP1,AKT1S1,ALAS2,ALDOC,ALPK1,AMER1,ANGPT2,ANK3,ANXA3,ARF1,ARMCX2,ASPM,ATG9A,ATP5F1B,AURKA,B4GALT5,B9D1,BATF2,BCL11B,BCL2L1,BCL6,BNIP3L,C1QC,C3AR1,CA4,CAPG,CASP1,CCRL2,CD274,CD28,CD36,CD59,CD9,CDC14B,CDC27,CDC42BPG,CDH1,CDH4,CDK14,CDKN2D,CDON,CEACAM1,CEBPD,CELSR3,CHKA,CHTF18,CKAP4,CLEC4D,CMPK2,COL6A1,COL6A3,CR1,CREB5,CREG1,CTNNA1,CTSD,CXCL16,DCHS1,DDIAS,DOCK4,DSC2,DTX3,EGR1,EIF2AK2,EIF5A,ELANE,ELL2,ENO3,EOMES,EPAS1,EPHX1,EPOR,ETS2,FCAR,FCER1G,FGFR1OP2,FHDC1,FOXO4,FPR1,FURIN,G6PD,GATA1,GATA3,GEMIN6,GLUL,GPR84,GRB10,GRIP1,HAGH,HAVCR1,HES6,HIST1H4C,HK1,HP,HPCAL4,HSPG2,IER3,IFI27,IFI6,IFIT1,IFIT1B,IFIT2,IFIT3,IFIT5,IFITM2,IFITM3,IGF2BP2,IL18R1,IL1B,IL1R1,IL1R2,IRS1,ITPR3,JAM2,JPH3,KAT2B,KCNH8,KIF18B,KIF3A,KIF4A,KLF1,KLRC4-KLRK1/KLRK1,KRT1,KRT10,LTB4R,LTBP3,LYL1,MAF1,MAFB,MAN1A1,MAOA,MAP2K3,MAP2K7,MATK,MBNL3,MKI67,MME,MMP28,MMP9,MPO,MRC2,MXI1,MYBL2,MYL4,NAMPT,NCALD,NET1,NFE2,NFIL3,NFKBIA,NIPSNAP1,NLRC4,NMT2,NOS3,NPTXR,NQO2,NUP188,NUSAP1,OAS3,ODC1,ORC6,PA2G4,PARP14,PBX1,PCOLCE,PCSK1N,PDGFC,PEMT,PER1,PFKFB3,PGD,PGF,PILRB,PIM1,PINK1,PIP4K2A,PLA2G10,PLEK2,PLXDC1,PMEL,POLD2,POLR1D,POLR2J2/POLR2J3,PPP3R1,PRDX2,PTGDS,RAB31,RALB,RCAN3,RCL1,RNF144B,RORC,RP2,RSAD2,S100A8,SAMD9L,SAP30,SAT1,SELENBP1,SERPINA1,SESN3,SFRP2,SIAH2,SIRPA,SIRPB1,SLA,SLC1A1,SLC25A37,SLC28A2,SLC2A1,SLC2A3,SLC34A3,SLC38A5,SLC6A9,SLC7A5,SMPDL3A,SNCA,SNPH,SNRPN,SNX3,SOCS3,SOX6,SPAG5,STIL,SULT2B1,TAL1,TFDP1,TFR2,TK1,TLR1,TLR8,TMEM158,TNFRSF25,TNS1,TPM2,TRAF3IP1,TRAF5,TRIM22,TSEN2,TUBB2A,UBE2H,UBE2L6,UBE2S,UGT8,VEGFB,VRK1,WNT16,YBX1,YPEL3	259 (49)	48	 	 	 	IL23R,PGR,PTGER2	IFNG	 	 	 	 	
